genome,secondary_cluster,threshold,cluster_method,comparison_algorithm,primary_cluster
SRR24759603_binette_bin90.fasta,147_0,0.050000000000000044,average,ANImf,147
SRR24759604_binette_bin52.fasta,148_0,0.050000000000000044,average,ANImf,148
SRR24759610_binette_bin95.fasta,149_0,0.050000000000000044,average,ANImf,149
SRR24759604_binette_bin29.fasta,150_1,0.050000000000000044,average,ANImf,150
SRR24759606_binette_bin48.fasta,150_2,0.050000000000000044,average,ANImf,150
SRR24759609_binette_bin62.fasta,151_0,0.050000000000000044,average,ANImf,151
SRR24759597_binette_bin28.fasta,152_1,0.050000000000000044,average,ANImf,152
SRR24759599_binette_bin43.fasta,152_2,0.050000000000000044,average,ANImf,152
SRR24759601_binette_bin18.fasta,152_3,0.050000000000000044,average,ANImf,152
SRR24759600_binette_bin55.fasta,153_0,0.050000000000000044,average,ANImf,153
SRR24759615_binette_bin40.fasta,154_0,0.050000000000000044,average,ANImf,154
SRR24759607_binette_bin33.fasta,155_0,0.050000000000000044,average,ANImf,155
SRR24759608_binette_bin48.fasta,156_0,0.050000000000000044,average,ANImf,156
SRR24759598_binette_bin55.fasta,157_0,0.050000000000000044,average,ANImf,157
SRR24759603_binette_bin36.fasta,158_0,0.050000000000000044,average,ANImf,158
SRR24759614_binette_bin96.fasta,159_0,0.050000000000000044,average,ANImf,159
SRR24759613_binette_bin58.fasta,160_0,0.050000000000000044,average,ANImf,160
SRR24759600_binette_bin114.fasta,161_0,0.050000000000000044,average,ANImf,161
SRR24759601_binette_bin41.fasta,162_0,0.050000000000000044,average,ANImf,162
SRR24759598_binette_bin111.fasta,163_0,0.050000000000000044,average,ANImf,163
SRR24759608_binette_bin85.fasta,164_0,0.050000000000000044,average,ANImf,164
SRR24759606_binette_bin44.fasta,165_0,0.050000000000000044,average,ANImf,165
SRR24759600_binette_bin103.fasta,166_0,0.050000000000000044,average,ANImf,166
SRR24759610_binette_bin63.fasta,167_0,0.050000000000000044,average,ANImf,167
SRR24759600_binette_bin75.fasta,168_0,0.050000000000000044,average,ANImf,168
SRR24759608_binette_bin96.fasta,169_0,0.050000000000000044,average,ANImf,169
SRR24759598_binette_bin110.fasta,170_0,0.050000000000000044,average,ANImf,170
SRR24759607_binette_bin28.fasta,171_0,0.050000000000000044,average,ANImf,171
SRR24759600_binette_bin115.fasta,172_1,0.050000000000000044,average,ANImf,172
SRR24759615_binette_bin92.fasta,172_2,0.050000000000000044,average,ANImf,172
SRR24759599_binette_bin95.fasta,173_0,0.050000000000000044,average,ANImf,173
SRR24759607_binette_bin36.fasta,174_1,0.050000000000000044,average,ANImf,174
SRR24759608_binette_bin93.fasta,174_2,0.050000000000000044,average,ANImf,174
SRR24759600_binette_bin107.fasta,175_1,0.050000000000000044,average,ANImf,175
SRR24759610_binette_bin70.fasta,175_2,0.050000000000000044,average,ANImf,175
SRR24759615_binette_bin63.fasta,176_0,0.050000000000000044,average,ANImf,176
SRR24759603_binette_bin88.fasta,177_0,0.050000000000000044,average,ANImf,177
SRR24759597_binette_bin60.fasta,178_0,0.050000000000000044,average,ANImf,178
SRR24759615_binette_bin43.fasta,179_0,0.050000000000000044,average,ANImf,179
SRR24759598_binette_bin113.fasta,180_0,0.050000000000000044,average,ANImf,180
SRR24759604_binette_bin96.fasta,181_0,0.050000000000000044,average,ANImf,181
SRR24759610_binette_bin105.fasta,182_0,0.050000000000000044,average,ANImf,182
SRR24759608_binette_bin95.fasta,183_0,0.050000000000000044,average,ANImf,183
SRR24759598_binette_bin104.fasta,184_0,0.050000000000000044,average,ANImf,184
SRR24759610_binette_bin75.fasta,185_0,0.050000000000000044,average,ANImf,185
SRR24759600_binette_bin111.fasta,186_0,0.050000000000000044,average,ANImf,186
SRR24759613_binette_bin44.fasta,187_0,0.050000000000000044,average,ANImf,187
SRR24759598_binette_bin48.fasta,188_0,0.050000000000000044,average,ANImf,188
SRR24759609_binette_bin59.fasta,189_0,0.050000000000000044,average,ANImf,189
SRR24759614_binette_bin46.fasta,190_0,0.050000000000000044,average,ANImf,190
SRR24759599_binette_bin75.fasta,191_0,0.050000000000000044,average,ANImf,191
SRR24759604_binette_bin102.fasta,192_0,0.050000000000000044,average,ANImf,192
SRR24759615_binette_bin35.fasta,193_0,0.050000000000000044,average,ANImf,193
SRR24759600_binette_bin76.fasta,194_0,0.050000000000000044,average,ANImf,194
SRR24759610_binette_bin66.fasta,195_0,0.050000000000000044,average,ANImf,195
SRR24759601_binette_bin36.fasta,196_1,0.050000000000000044,average,ANImf,196
SRR24759615_binette_bin88.fasta,196_2,0.050000000000000044,average,ANImf,196
SRR24759598_binette_bin43.fasta,196_3,0.050000000000000044,average,ANImf,196
SRR24759600_binette_bin50.fasta,196_4,0.050000000000000044,average,ANImf,196
SRR24759602_binette_bin44.fasta,196_5,0.050000000000000044,average,ANImf,196
SRR24759597_binette_bin39.fasta,196_6,0.050000000000000044,average,ANImf,196
SRR24759610_binette_bin55.fasta,196_7,0.050000000000000044,average,ANImf,196
SRR24759599_binette_bin50.fasta,196_8,0.050000000000000044,average,ANImf,196
SRR24759607_binette_bin25.fasta,196_9,0.050000000000000044,average,ANImf,196
SRR24759609_binette_bin65.fasta,196_10,0.050000000000000044,average,ANImf,196
SRR24759614_binette_bin58.fasta,196_11,0.050000000000000044,average,ANImf,196
SRR24759603_binette_bin46.fasta,196_12,0.050000000000000044,average,ANImf,196
SRR24759599_binette_bin98.fasta,196_13,0.050000000000000044,average,ANImf,196
SRR24759604_binette_bin57.fasta,196_14,0.050000000000000044,average,ANImf,196
SRR24759615_binette_bin68.fasta,196_15,0.050000000000000044,average,ANImf,196
SRR24759606_binette_bin90.fasta,197_0,0.050000000000000044,average,ANImf,197
SRR24759608_binette_bin65.fasta,198_0,0.050000000000000044,average,ANImf,198
SRR24759598_binette_bin108.fasta,199_0,0.050000000000000044,average,ANImf,199
SRR24759608_binette_bin47.fasta,200_0,0.050000000000000044,average,ANImf,200
SRR24759610_binette_bin65.fasta,201_0,0.050000000000000044,average,ANImf,201
SRR24759600_binette_bin112.fasta,202_0,0.050000000000000044,average,ANImf,202
SRR24759610_binette_bin108.fasta,203_0,0.050000000000000044,average,ANImf,203
SRR24759608_binette_bin90.fasta,204_0,0.050000000000000044,average,ANImf,204
SRR24759596_binette_bin1.fasta,205_1,0.050000000000000044,average,ANImf,205
SRR24759597_binette_bin4.fasta,205_1,0.050000000000000044,average,ANImf,205
SRR24759598_binette_bin5.fasta,205_1,0.050000000000000044,average,ANImf,205
SRR24759599_binette_bin8.fasta,205_1,0.050000000000000044,average,ANImf,205
SRR24759600_binette_bin7.fasta,205_1,0.050000000000000044,average,ANImf,205
SRR24759601_binette_bin11.fasta,205_1,0.050000000000000044,average,ANImf,205
SRR24759602_binette_bin4.fasta,205_1,0.050000000000000044,average,ANImf,205
SRR24759603_binette_bin8.fasta,205_1,0.050000000000000044,average,ANImf,205
SRR24759604_binette_bin4.fasta,205_1,0.050000000000000044,average,ANImf,205
SRR24759605_binette_bin6.fasta,205_1,0.050000000000000044,average,ANImf,205
SRR24759606_binette_bin6.fasta,205_1,0.050000000000000044,average,ANImf,205
SRR24759607_binette_bin13.fasta,205_1,0.050000000000000044,average,ANImf,205
SRR24759608_binette_bin4.fasta,205_1,0.050000000000000044,average,ANImf,205
SRR24759609_binette_bin2.fasta,205_1,0.050000000000000044,average,ANImf,205
SRR24759610_binette_bin4.fasta,205_1,0.050000000000000044,average,ANImf,205
SRR24759611_binette_bin2.fasta,205_1,0.050000000000000044,average,ANImf,205
SRR24759612_binette_bin2.fasta,205_1,0.050000000000000044,average,ANImf,205
SRR24759613_binette_bin2.fasta,205_1,0.050000000000000044,average,ANImf,205
SRR24759614_binette_bin2.fasta,205_1,0.050000000000000044,average,ANImf,205
SRR24759615_binette_bin7.fasta,205_1,0.050000000000000044,average,ANImf,205
SRR24759616_binette_bin4.fasta,205_1,0.050000000000000044,average,ANImf,205
SRR24759597_binette_bin18.fasta,206_1,0.050000000000000044,average,ANImf,206
SRR24759598_binette_bin9.fasta,206_1,0.050000000000000044,average,ANImf,206
SRR24759599_binette_bin4.fasta,206_1,0.050000000000000044,average,ANImf,206
SRR24759600_binette_bin15.fasta,206_1,0.050000000000000044,average,ANImf,206
SRR24759602_binette_bin15.fasta,206_1,0.050000000000000044,average,ANImf,206
SRR24759603_binette_bin10.fasta,206_1,0.050000000000000044,average,ANImf,206
SRR24759604_binette_bin7.fasta,206_1,0.050000000000000044,average,ANImf,206
SRR24759605_binette_bin2.fasta,206_1,0.050000000000000044,average,ANImf,206
SRR24759609_binette_bin8.fasta,206_1,0.050000000000000044,average,ANImf,206
SRR24759610_binette_bin2.fasta,206_1,0.050000000000000044,average,ANImf,206
SRR24759612_binette_bin26.fasta,206_1,0.050000000000000044,average,ANImf,206
SRR24759613_binette_bin5.fasta,206_1,0.050000000000000044,average,ANImf,206
SRR24759614_binette_bin36.fasta,206_1,0.050000000000000044,average,ANImf,206
SRR24759612_binette_bin40.fasta,207_0,0.050000000000000044,average,ANImf,207
SRR24759612_binette_bin1.fasta,208_0,0.050000000000000044,average,ANImf,208
SRR24759603_binette_bin2.fasta,209_1,0.050000000000000044,average,ANImf,209
SRR24759605_binette_bin19.fasta,209_1,0.050000000000000044,average,ANImf,209
SRR24759607_binette_bin1.fasta,209_1,0.050000000000000044,average,ANImf,209
SRR24759615_binette_bin5.fasta,209_1,0.050000000000000044,average,ANImf,209
SRR24759615_binette_bin28.fasta,210_0,0.050000000000000044,average,ANImf,210
SRR24759610_binette_bin53.fasta,211_0,0.050000000000000044,average,ANImf,211
SRR24759615_binette_bin54.fasta,212_0,0.050000000000000044,average,ANImf,212
SRR24759603_binette_bin49.fasta,213_1,0.050000000000000044,average,ANImf,213
SRR24759606_binette_bin52.fasta,213_1,0.050000000000000044,average,ANImf,213
SRR24759600_binette_bin39.fasta,214_1,0.050000000000000044,average,ANImf,214
SRR24759600_binette_bin4.fasta,214_1,0.050000000000000044,average,ANImf,214
SRR24759603_binette_bin5.fasta,214_1,0.050000000000000044,average,ANImf,214
SRR24759606_binette_bin2.fasta,214_1,0.050000000000000044,average,ANImf,214
SRR24759608_binette_bin11.fasta,214_1,0.050000000000000044,average,ANImf,214
SRR24759614_binette_bin27.fasta,214_1,0.050000000000000044,average,ANImf,214
SRR24759615_binette_bin3.fasta,214_1,0.050000000000000044,average,ANImf,214
SRR24759601_binette_bin31.fasta,215_0,0.050000000000000044,average,ANImf,215
SRR24759600_binette_bin81.fasta,216_0,0.050000000000000044,average,ANImf,216
SRR24759600_binette_bin6.fasta,217_0,0.050000000000000044,average,ANImf,217
SRR24759609_binette_bin44.fasta,218_0,0.050000000000000044,average,ANImf,218
SRR24759597_binette_bin6.fasta,219_1,0.050000000000000044,average,ANImf,219
SRR24759599_binette_bin30.fasta,219_1,0.050000000000000044,average,ANImf,219
SRR24759603_binette_bin6.fasta,219_1,0.050000000000000044,average,ANImf,219
SRR24759614_binette_bin10.fasta,219_1,0.050000000000000044,average,ANImf,219
SRR24759615_binette_bin57.fasta,219_1,0.050000000000000044,average,ANImf,219
SRR24759616_binette_bin13.fasta,219_1,0.050000000000000044,average,ANImf,219
SRR24759605_binette_bin22.fasta,220_0,0.050000000000000044,average,ANImf,220
SRR24759597_binette_bin64.fasta,221_0,0.050000000000000044,average,ANImf,221
SRR24759614_binette_bin63.fasta,222_0,0.050000000000000044,average,ANImf,222
SRR24759613_binette_bin46.fasta,223_0,0.050000000000000044,average,ANImf,223
SRR24759614_binette_bin49.fasta,224_0,0.050000000000000044,average,ANImf,224
SRR24759602_binette_bin8.fasta,225_1,0.050000000000000044,average,ANImf,225
SRR24759615_binette_bin26.fasta,225_1,0.050000000000000044,average,ANImf,225
SRR24759606_binette_bin1.fasta,226_0,0.050000000000000044,average,ANImf,226
SRR24759607_binette_bin19.fasta,227_0,0.050000000000000044,average,ANImf,227
SRR24759598_binette_bin16.fasta,228_1,0.050000000000000044,average,ANImf,228
SRR24759600_binette_bin41.fasta,228_1,0.050000000000000044,average,ANImf,228
SRR24759603_binette_bin1.fasta,228_1,0.050000000000000044,average,ANImf,228
SRR24759608_binette_bin1.fasta,228_1,0.050000000000000044,average,ANImf,228
SRR24759600_binette_bin24.fasta,229_0,0.050000000000000044,average,ANImf,229
SRR24759600_binette_bin26.fasta,230_0,0.050000000000000044,average,ANImf,230
SRR24759604_binette_bin88.fasta,231_1,0.050000000000000044,average,ANImf,231
SRR24759615_binette_bin70.fasta,231_1,0.050000000000000044,average,ANImf,231
SRR24759598_binette_bin63.fasta,232_1,0.050000000000000044,average,ANImf,232
SRR24759615_binette_bin56.fasta,232_1,0.050000000000000044,average,ANImf,232
SRR24759605_binette_bin40.fasta,233_0,0.050000000000000044,average,ANImf,233
SRR24759597_binette_bin2.fasta,234_1,0.050000000000000044,average,ANImf,234
SRR24759598_binette_bin1.fasta,234_1,0.050000000000000044,average,ANImf,234
SRR24759599_binette_bin2.fasta,234_1,0.050000000000000044,average,ANImf,234
SRR24759600_binette_bin5.fasta,234_1,0.050000000000000044,average,ANImf,234
SRR24759601_binette_bin34.fasta,234_1,0.050000000000000044,average,ANImf,234
SRR24759601_binette_bin4.fasta,234_1,0.050000000000000044,average,ANImf,234
SRR24759602_binette_bin1.fasta,234_1,0.050000000000000044,average,ANImf,234
SRR24759603_binette_bin3.fasta,234_1,0.050000000000000044,average,ANImf,234
SRR24759604_binette_bin1.fasta,234_1,0.050000000000000044,average,ANImf,234
SRR24759605_binette_bin1.fasta,234_1,0.050000000000000044,average,ANImf,234
SRR24759607_binette_bin5.fasta,234_1,0.050000000000000044,average,ANImf,234
SRR24759608_binette_bin3.fasta,234_1,0.050000000000000044,average,ANImf,234
SRR24759610_binette_bin29.fasta,234_1,0.050000000000000044,average,ANImf,234
SRR24759615_binette_bin1.fasta,234_1,0.050000000000000044,average,ANImf,234
SRR24759616_binette_bin1.fasta,234_1,0.050000000000000044,average,ANImf,234
SRR24759611_binette_bin42.fasta,235_0,0.050000000000000044,average,ANImf,235
SRR24759612_binette_bin30.fasta,236_0,0.050000000000000044,average,ANImf,236
SRR24759597_binette_bin75.fasta,237_0,0.050000000000000044,average,ANImf,237
SRR24759611_binette_bin79.fasta,238_0,0.050000000000000044,average,ANImf,238
SRR24759607_binette_bin44.fasta,239_0,0.050000000000000044,average,ANImf,239
SRR24759599_binette_bin37.fasta,240_0,0.050000000000000044,average,ANImf,240
SRR24759616_binette_bin27.fasta,241_0,0.050000000000000044,average,ANImf,241
SRR24759597_binette_bin7.fasta,242_1,0.050000000000000044,average,ANImf,242
SRR24759600_binette_bin33.fasta,242_1,0.050000000000000044,average,ANImf,242
SRR24759604_binette_bin22.fasta,242_1,0.050000000000000044,average,ANImf,242
SRR24759605_binette_bin15.fasta,242_1,0.050000000000000044,average,ANImf,242
SRR24759598_binette_bin100.fasta,243_0,0.050000000000000044,average,ANImf,243
SRR24759613_binette_bin45.fasta,244_0,0.050000000000000044,average,ANImf,244
SRR24759598_binette_bin3.fasta,245_0,0.050000000000000044,average,ANImf,245
SRR24759616_binette_bin31.fasta,246_0,0.050000000000000044,average,ANImf,246
SRR24759598_binette_bin52.fasta,247_0,0.050000000000000044,average,ANImf,247
SRR24759598_binette_bin54.fasta,248_0,0.050000000000000044,average,ANImf,248
SRR24759597_binette_bin9.fasta,249_1,0.050000000000000044,average,ANImf,249
SRR24759598_binette_bin2.fasta,249_1,0.050000000000000044,average,ANImf,249
SRR24759599_binette_bin1.fasta,249_1,0.050000000000000044,average,ANImf,249
SRR24759602_binette_bin6.fasta,249_1,0.050000000000000044,average,ANImf,249
SRR24759603_binette_bin4.fasta,249_1,0.050000000000000044,average,ANImf,249
SRR24759606_binette_bin4.fasta,249_1,0.050000000000000044,average,ANImf,249
SRR24759610_binette_bin1.fasta,249_1,0.050000000000000044,average,ANImf,249
SRR24759611_binette_bin1.fasta,249_1,0.050000000000000044,average,ANImf,249
SRR24759613_binette_bin9.fasta,249_1,0.050000000000000044,average,ANImf,249
SRR24759615_binette_bin4.fasta,249_1,0.050000000000000044,average,ANImf,249
SRR24759616_binette_bin2.fasta,249_1,0.050000000000000044,average,ANImf,249
SRR24759609_binette_bin7.fasta,249_2,0.050000000000000044,average,ANImf,249
SRR24759602_binette_bin21.fasta,249_3,0.050000000000000044,average,ANImf,249
SRR24759600_binette_bin65.fasta,250_0,0.050000000000000044,average,ANImf,250
SRR24759603_binette_bin86.fasta,251_0,0.050000000000000044,average,ANImf,251
SRR24759598_binette_bin57.fasta,252_1,0.050000000000000044,average,ANImf,252
SRR24759599_binette_bin97.fasta,252_1,0.050000000000000044,average,ANImf,252
SRR24759610_binette_bin68.fasta,252_1,0.050000000000000044,average,ANImf,252
SRR24759616_binette_bin30.fasta,253_0,0.050000000000000044,average,ANImf,253
SRR24759603_binette_bin57.fasta,254_0,0.050000000000000044,average,ANImf,254
SRR24759606_binette_bin46.fasta,255_0,0.050000000000000044,average,ANImf,255
SRR24759598_binette_bin109.fasta,256_0,0.050000000000000044,average,ANImf,256
SRR24759604_binette_bin95.fasta,257_1,0.050000000000000044,average,ANImf,257
SRR24759611_binette_bin71.fasta,257_1,0.050000000000000044,average,ANImf,257
SRR24759596_binette_bin57.fasta,258_1,0.050000000000000044,average,ANImf,258
SRR24759598_binette_bin59.fasta,258_1,0.050000000000000044,average,ANImf,258
SRR24759599_binette_bin70.fasta,258_1,0.050000000000000044,average,ANImf,258
SRR24759600_binette_bin47.fasta,258_1,0.050000000000000044,average,ANImf,258
SRR24759605_binette_bin84.fasta,258_1,0.050000000000000044,average,ANImf,258
SRR24759606_binette_bin51.fasta,258_1,0.050000000000000044,average,ANImf,258
SRR24759608_binette_bin62.fasta,258_1,0.050000000000000044,average,ANImf,258
SRR24759609_binette_bin84.fasta,258_1,0.050000000000000044,average,ANImf,258
SRR24759610_binette_bin44.fasta,258_1,0.050000000000000044,average,ANImf,258
SRR24759611_binette_bin86.fasta,258_1,0.050000000000000044,average,ANImf,258
SRR24759612_binette_bin67.fasta,258_1,0.050000000000000044,average,ANImf,258
SRR24759614_binette_bin100.fasta,258_1,0.050000000000000044,average,ANImf,258
SRR24759612_binette_bin63.fasta,259_1,0.050000000000000044,average,ANImf,259
SRR24759616_binette_bin83.fasta,259_1,0.050000000000000044,average,ANImf,259
SRR24759603_binette_bin45.fasta,260_0,0.050000000000000044,average,ANImf,260
SRR24759608_binette_bin26.fasta,261_1,0.050000000000000044,average,ANImf,261
SRR24759609_binette_bin26.fasta,261_1,0.050000000000000044,average,ANImf,261
SRR24759611_binette_bin37.fasta,261_1,0.050000000000000044,average,ANImf,261
SRR24759612_binette_bin37.fasta,261_1,0.050000000000000044,average,ANImf,261
SRR24759615_binette_bin82.fasta,261_1,0.050000000000000044,average,ANImf,261
SRR24759616_binette_bin74.fasta,261_1,0.050000000000000044,average,ANImf,261
SRR24759597_binette_bin41.fasta,262_1,0.050000000000000044,average,ANImf,262
SRR24759598_binette_bin36.fasta,262_1,0.050000000000000044,average,ANImf,262
SRR24759605_binette_bin33.fasta,262_1,0.050000000000000044,average,ANImf,262
SRR24759610_binette_bin46.fasta,262_1,0.050000000000000044,average,ANImf,262
SRR24759598_binette_bin7.fasta,263_1,0.050000000000000044,average,ANImf,263
SRR24759600_binette_bin20.fasta,263_1,0.050000000000000044,average,ANImf,263
SRR24759601_binette_bin15.fasta,263_1,0.050000000000000044,average,ANImf,263
SRR24759605_binette_bin10.fasta,263_1,0.050000000000000044,average,ANImf,263
SRR24759606_binette_bin33.fasta,263_1,0.050000000000000044,average,ANImf,263
SRR24759608_binette_bin16.fasta,263_1,0.050000000000000044,average,ANImf,263
SRR24759611_binette_bin7.fasta,263_1,0.050000000000000044,average,ANImf,263
SRR24759614_binette_bin26.fasta,263_1,0.050000000000000044,average,ANImf,263
SRR24759615_binette_bin17.fasta,263_1,0.050000000000000044,average,ANImf,263
SRR24759615_binette_bin32.fasta,264_0,0.050000000000000044,average,ANImf,264
SRR24759596_binette_bin25.fasta,265_1,0.050000000000000044,average,ANImf,265
SRR24759609_binette_bin37.fasta,265_1,0.050000000000000044,average,ANImf,265
SRR24759612_binette_bin61.fasta,265_1,0.050000000000000044,average,ANImf,265
SRR24759596_binette_bin8.fasta,266_1,0.050000000000000044,average,ANImf,266
SRR24759597_binette_bin19.fasta,266_1,0.050000000000000044,average,ANImf,266
SRR24759598_binette_bin22.fasta,266_1,0.050000000000000044,average,ANImf,266
SRR24759599_binette_bin16.fasta,266_1,0.050000000000000044,average,ANImf,266
SRR24759600_binette_bin22.fasta,266_1,0.050000000000000044,average,ANImf,266
SRR24759602_binette_bin13.fasta,266_1,0.050000000000000044,average,ANImf,266
SRR24759603_binette_bin22.fasta,266_1,0.050000000000000044,average,ANImf,266
SRR24759604_binette_bin8.fasta,266_1,0.050000000000000044,average,ANImf,266
SRR24759606_binette_bin13.fasta,266_1,0.050000000000000044,average,ANImf,266
SRR24759607_binette_bin4.fasta,266_1,0.050000000000000044,average,ANImf,266
SRR24759608_binette_bin19.fasta,266_1,0.050000000000000044,average,ANImf,266
SRR24759609_binette_bin19.fasta,266_1,0.050000000000000044,average,ANImf,266
SRR24759610_binette_bin22.fasta,266_1,0.050000000000000044,average,ANImf,266
SRR24759611_binette_bin21.fasta,266_1,0.050000000000000044,average,ANImf,266
SRR24759612_binette_bin9.fasta,266_1,0.050000000000000044,average,ANImf,266
SRR24759613_binette_bin10.fasta,266_1,0.050000000000000044,average,ANImf,266
SRR24759614_binette_bin19.fasta,266_1,0.050000000000000044,average,ANImf,266
SRR24759615_binette_bin27.fasta,266_1,0.050000000000000044,average,ANImf,266
SRR24759596_binette_bin12.fasta,266_2,0.050000000000000044,average,ANImf,266
SRR24759597_binette_bin24.fasta,266_2,0.050000000000000044,average,ANImf,266
SRR24759598_binette_bin11.fasta,266_2,0.050000000000000044,average,ANImf,266
SRR24759599_binette_bin7.fasta,266_2,0.050000000000000044,average,ANImf,266
SRR24759600_binette_bin35.fasta,266_2,0.050000000000000044,average,ANImf,266
SRR24759601_binette_bin1.fasta,266_2,0.050000000000000044,average,ANImf,266
SRR24759602_binette_bin2.fasta,266_2,0.050000000000000044,average,ANImf,266
SRR24759603_binette_bin7.fasta,266_2,0.050000000000000044,average,ANImf,266
SRR24759604_binette_bin20.fasta,266_2,0.050000000000000044,average,ANImf,266
SRR24759605_binette_bin4.fasta,266_2,0.050000000000000044,average,ANImf,266
SRR24759606_binette_bin3.fasta,266_2,0.050000000000000044,average,ANImf,266
SRR24759608_binette_bin6.fasta,266_2,0.050000000000000044,average,ANImf,266
SRR24759609_binette_bin10.fasta,266_2,0.050000000000000044,average,ANImf,266
SRR24759610_binette_bin21.fasta,266_2,0.050000000000000044,average,ANImf,266
SRR24759610_binette_bin27.fasta,266_2,0.050000000000000044,average,ANImf,266
SRR24759611_binette_bin6.fasta,266_2,0.050000000000000044,average,ANImf,266
SRR24759612_binette_bin14.fasta,266_2,0.050000000000000044,average,ANImf,266
SRR24759613_binette_bin18.fasta,266_2,0.050000000000000044,average,ANImf,266
SRR24759614_binette_bin7.fasta,266_2,0.050000000000000044,average,ANImf,266
SRR24759615_binette_bin8.fasta,266_2,0.050000000000000044,average,ANImf,266
SRR24759616_binette_bin7.fasta,266_2,0.050000000000000044,average,ANImf,266
SRR24759596_binette_bin19.fasta,267_0,0.050000000000000044,average,ANImf,267
SRR24759600_binette_bin62.fasta,268_0,0.050000000000000044,average,ANImf,268
SRR24759611_binette_bin35.fasta,269_0,0.050000000000000044,average,ANImf,269
SRR24759596_binette_bin56.fasta,270_1,0.050000000000000044,average,ANImf,270
SRR24759597_binette_bin30.fasta,270_1,0.050000000000000044,average,ANImf,270
SRR24759598_binette_bin102.fasta,270_1,0.050000000000000044,average,ANImf,270
SRR24759600_binette_bin72.fasta,270_1,0.050000000000000044,average,ANImf,270
SRR24759601_binette_bin17.fasta,270_1,0.050000000000000044,average,ANImf,270
SRR24759602_binette_bin50.fasta,270_1,0.050000000000000044,average,ANImf,270
SRR24759604_binette_bin90.fasta,270_1,0.050000000000000044,average,ANImf,270
SRR24759605_binette_bin77.fasta,270_1,0.050000000000000044,average,ANImf,270
SRR24759606_binette_bin79.fasta,270_1,0.050000000000000044,average,ANImf,270
SRR24759610_binette_bin96.fasta,270_1,0.050000000000000044,average,ANImf,270
SRR24759611_binette_bin50.fasta,270_1,0.050000000000000044,average,ANImf,270
SRR24759613_binette_bin26.fasta,270_1,0.050000000000000044,average,ANImf,270
SRR24759614_binette_bin99.fasta,270_1,0.050000000000000044,average,ANImf,270
SRR24759615_binette_bin42.fasta,270_1,0.050000000000000044,average,ANImf,270
SRR24759616_binette_bin79.fasta,270_1,0.050000000000000044,average,ANImf,270
SRR24759603_binette_bin50.fasta,271_1,0.050000000000000044,average,ANImf,271
SRR24759613_binette_bin42.fasta,271_1,0.050000000000000044,average,ANImf,271
SRR24759597_binette_bin43.fasta,272_1,0.050000000000000044,average,ANImf,272
SRR24759602_binette_bin35.fasta,272_1,0.050000000000000044,average,ANImf,272
SRR24759614_binette_bin47.fasta,272_1,0.050000000000000044,average,ANImf,272
SRR24759600_binette_bin56.fasta,273_1,0.050000000000000044,average,ANImf,273
SRR24759602_binette_bin43.fasta,273_1,0.050000000000000044,average,ANImf,273
SRR24759609_binette_bin49.fasta,273_1,0.050000000000000044,average,ANImf,273
SRR24759611_binette_bin26.fasta,273_2,0.050000000000000044,average,ANImf,273
SRR24759598_binette_bin105.fasta,274_0,0.050000000000000044,average,ANImf,274
SRR24759608_binette_bin64.fasta,275_0,0.050000000000000044,average,ANImf,275
SRR24759602_binette_bin52.fasta,276_1,0.050000000000000044,average,ANImf,276
SRR24759608_binette_bin63.fasta,276_2,0.050000000000000044,average,ANImf,276
SRR24759609_binette_bin50.fasta,276_3,0.050000000000000044,average,ANImf,276
SRR24759606_binette_bin86.fasta,277_0,0.050000000000000044,average,ANImf,277
SRR24759615_binette_bin47.fasta,278_0,0.050000000000000044,average,ANImf,278
SRR24759599_binette_bin61.fasta,279_0,0.050000000000000044,average,ANImf,279
SRR24759598_binette_bin51.fasta,280_1,0.050000000000000044,average,ANImf,280
SRR24759599_binette_bin38.fasta,280_1,0.050000000000000044,average,ANImf,280
SRR24759600_binette_bin46.fasta,280_1,0.050000000000000044,average,ANImf,280
SRR24759604_binette_bin92.fasta,280_1,0.050000000000000044,average,ANImf,280
SRR24759608_binette_bin52.fasta,280_1,0.050000000000000044,average,ANImf,280
SRR24759611_binette_bin38.fasta,280_1,0.050000000000000044,average,ANImf,280
SRR24759613_binette_bin15.fasta,281_0,0.050000000000000044,average,ANImf,281
SRR24759597_binette_bin54.fasta,282_0,0.050000000000000044,average,ANImf,282
SRR24759610_binette_bin64.fasta,283_0,0.050000000000000044,average,ANImf,283
SRR24759596_binette_bin26.fasta,284_1,0.050000000000000044,average,ANImf,284
SRR24759600_binette_bin40.fasta,284_1,0.050000000000000044,average,ANImf,284
SRR24759602_binette_bin32.fasta,284_1,0.050000000000000044,average,ANImf,284
SRR24759604_binette_bin40.fasta,284_1,0.050000000000000044,average,ANImf,284
SRR24759605_binette_bin20.fasta,284_1,0.050000000000000044,average,ANImf,284
SRR24759610_binette_bin48.fasta,284_1,0.050000000000000044,average,ANImf,284
SRR24759612_binette_bin32.fasta,284_1,0.050000000000000044,average,ANImf,284
SRR24759616_binette_bin33.fasta,284_1,0.050000000000000044,average,ANImf,284
SRR24759597_binette_bin49.fasta,285_0,0.050000000000000044,average,ANImf,285
SRR24759601_binette_bin42.fasta,286_0,0.050000000000000044,average,ANImf,286
SRR24759609_binette_bin32.fasta,287_0,0.050000000000000044,average,ANImf,287
SRR24759601_binette_bin26.fasta,288_1,0.050000000000000044,average,ANImf,288
