,bin,ass2ref,taxid,species,genus,family,order,class,phylum,superkingdom,organism_name
227,SRR24759613_binette_bin60.fasta.fasta,0.031306441902468396,3435479,104108,773,772,356,28211,1224,2,uncultured Bartonella sp.
228,SRR24759613_binette_bin6.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
229,SRR24759614_binette_bin46.fasta.fasta,0.008982035928143712,3435478,104108,773,772,356,28211,1224,2,uncultured Bartonella sp.
230,SRR24759610_binette_bin41.fasta.fasta,0.022988505747126436,2879107,2879107,1578,33958,186826,91061,1239,2,Lactobacillus sp. IBH004
231,SRR24759604_binette_bin28.fasta.fasta,0.008032128514056224,3430989,153152,1578,33958,186826,91061,1239,2,uncultured Lactobacillus sp.
232,SRR24759607_binette_bin33.fasta.fasta,0.047058823529411764,3440340,2750995,773,772,356,28211,1224,2,Bartonella choladocola
233,SRR24759615_binette_bin1.fasta.fasta,0.3402777777777778,2698886,2698886,583,1903414,91347,1236,1224,2,Proteus sp. G2674
234,SRR24759608_binette_bin86.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
235,SRR24759599_binette_bin54.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
236,SRR24759597_binette_bin37.fasta.fasta,0.015017667844522967,3230739,3230739,1678,31953,85004,1760,201174,2,Bifidobacterium apicola
237,SRR24759610_binette_bin53.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
238,SRR24759608_binette_bin55.fasta.fasta,0.013888888888888888,3429881,1196095,1193503,1240483,1240482,1236,1224,2,Gilliamella apicola
239,SRR24759598_binette_bin71.fasta.fasta,0.00684931506849315,3435480,104108,773,772,356,28211,1224,2,uncultured Bartonella sp.
240,SRR24759612_binette_bin30.fasta.fasta,0.011574074074074073,2698886,2698886,583,1903414,91347,1236,1224,2,Proteus sp. G2674
241,SRR24759606_binette_bin38.fasta.fasta,0.044169611307420496,3230739,3230739,1678,31953,85004,1760,201174,2,Bifidobacterium apicola
242,SRR24759600_binette_bin80.fasta.fasta,0.0016750418760469012,3437025,589,586,1903414,91347,1236,1224,2,Providencia sp.
243,SRR24759613_binette_bin37.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
244,SRR24759596_binette_bin23.fasta.fasta,0.014749262536873156,3430988,153152,1578,33958,186826,91061,1239,2,uncultured Lactobacillus sp.
245,SRR24759607_binette_bin32.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
246,SRR24759610_binette_bin93.fasta.fasta,0.028428093645484948,1970465,1970465,1193503,1240483,1240482,1236,1224,2,Gilliamella sp. A7
247,SRR24759600_binette_bin69.fasta.fasta,0.010679611650485437,3434801,1684,1678,31953,85004,1760,201174,2,Bifidobacterium asteroides
248,SRR24759605_binette_bin40.fasta.fasta,0.006659267480577136,3429880,1196095,1193503,1240483,1240482,1236,1224,2,Gilliamella apicola
249,SRR24759607_binette_bin28.fasta.fasta,0.015068493150684932,3435480,104108,773,772,356,28211,1224,2,uncultured Bartonella sp.
250,SRR24759613_binette_bin58.fasta.fasta,0.031306441902468396,3435479,104108,773,772,356,28211,1224,2,uncultured Bartonella sp.
251,SRR24759600_binette_bin47.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
252,SRR24759606_binette_bin37.fasta.fasta,0.021087680355160933,3429880,1196095,1193503,1240483,1240482,1236,1224,2,Gilliamella apicola
253,SRR24759609_binette_bin38.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
254,SRR24759602_binette_bin28.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
255,SRR24759605_binette_bin81.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
256,SRR24759603_binette_bin17.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
257,SRR24759604_binette_bin50.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
258,SRR24759604_binette_bin55.fasta.fasta,0.0272,3428903,1196083,1193515,481,206351,28216,1224,2,Snodgrassella alvi
259,SRR24759613_binette_bin24.fasta.fasta,0.06321493076459964,3435479,104108,773,772,356,28211,1224,2,uncultured Bartonella sp.
260,SRR24759606_binette_bin36.fasta.fasta,0.00776914539400666,3429880,1196095,1193503,1240483,1240482,1236,1224,2,Gilliamella apicola
261,SRR24759606_binette_bin50.fasta.fasta,0.018551236749116608,3230739,3230739,1678,31953,85004,1760,201174,2,Bifidobacterium apicola
262,SRR24759616_binette_bin72.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
263,SRR24759605_binette_bin23.fasta.fasta,0.1365149833518313,3429880,1196095,1193503,1240483,1240482,1236,1224,2,Gilliamella apicola
264,SRR24759601_binette_bin33.fasta.fasta,0.013873473917869035,3429880,1196095,1193503,1240483,1240482,1236,1224,2,Gilliamella apicola
265,SRR24759606_binette_bin44.fasta.fasta,0.0136986301369863,3435480,104108,773,772,356,28211,1224,2,uncultured Bartonella sp.
266,SRR24759610_binette_bin1.fasta.fasta,0.06315789473684211,1409787,571,570,543,91347,1236,1224,2,Klebsiella oxytoca G54
267,SRR24759609_binette_bin92.fasta.fasta,0.011396011396011397,2751025,2751025,1578,33958,186826,91061,1239,2,Lactobacillus sp. W8172
268,SRR24759608_binette_bin34.fasta.fasta,0.033783783783783786,3432411,1686310,773,772,356,28211,1224,2,Bartonella apis
269,SRR24759611_binette_bin42.fasta.fasta,0.04,2698865,2698865,583,1903414,91347,1236,1224,2,Proteus sp. G4444
270,SRR24759609_binette_bin37.fasta.fasta,0.03294573643410853,1423768,148814,2767877,33958,186826,91061,1239,2,Apilactobacillus kunkeei DSM 12361 = ATCC 700308
271,SRR24759610_binette_bin31.fasta.fasta,0.018970189701897018,1341694,1687,1678,31953,85004,1760,201174,2,Bifidobacterium [indicum] DSM 20214 = LMG 11587
272,SRR24759615_binette_bin38.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
273,SRR24759609_binette_bin56.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
274,SRR24759596_binette_bin14.fasta.fasta,0.014970059880239521,3435478,104108,773,772,356,28211,1224,2,uncultured Bartonella sp.
275,SRR24759610_binette_bin62.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
276,SRR24759597_binette_bin60.fasta.fasta,0.004491017964071856,3435478,104108,773,772,356,28211,1224,2,uncultured Bartonella sp.
277,SRR24759614_binette_bin49.fasta.fasta,0.008928571428571428,2949906,2949906,586,1903414,91347,1236,1224,2,Providencia sp. PROV209
278,SRR24759603_binette_bin42.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
279,SRR24759611_binette_bin34.fasta.fasta,0.004016064257028112,3430989,153152,1578,33958,186826,91061,1239,2,uncultured Lactobacillus sp.
280,SRR24759598_binette_bin113.fasta.fasta,0.005479452054794521,3435480,104108,773,772,356,28211,1224,2,uncultured Bartonella sp.
281,SRR24759613_binette_bin54.fasta.fasta,0.025,3434802,1684,1678,31953,85004,1760,201174,2,Bifidobacterium asteroides
282,SRR24759614_binette_bin96.fasta.fasta,0.004491017964071856,3435478,104108,773,772,356,28211,1224,2,uncultured Bartonella sp.
283,SRR24759609_binette_bin82.fasta.fasta,0.009988901220865706,3429880,1196095,1193503,1240483,1240482,1236,1224,2,Gilliamella apicola
284,SRR24759600_binette_bin109.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
285,SRR24759615_binette_bin35.fasta.fasta,0.016467065868263474,3435478,104108,773,772,356,28211,1224,2,uncultured Bartonella sp.
286,SRR24759614_binette_bin52.fasta.fasta,0.023529411764705882,3403422,3403422,773,772,356,28211,1224,2,Bartonella sp. P0282
287,SRR24759604_binette_bin43.fasta.fasta,0.011976047904191617,3435478,104108,773,772,356,28211,1224,2,uncultured Bartonella sp.
288,SRR24759601_binette_bin41.fasta.fasta,0.010479041916167664,3435478,104108,773,772,356,28211,1224,2,uncultured Bartonella sp.
289,SRR24759615_binette_bin69.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
290,SRR24759603_binette_bin27.fasta.fasta,0.02844311377245509,3435478,104108,773,772,356,28211,1224,2,uncultured Bartonella sp.
291,SRR24759615_binette_bin64.fasta.fasta,0.02120141342756184,3230739,3230739,1678,31953,85004,1760,201174,2,Bifidobacterium apicola
292,SRR24759601_binette_bin21.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
293,SRR24759597_binette_bin48.fasta.fasta,0.02245508982035928,3435478,104108,773,772,356,28211,1224,2,uncultured Bartonella sp.
294,SRR24759603_binette_bin34.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
295,SRR24759603_binette_bin90.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
296,SRR24759614_binette_bin48.fasta.fasta,0.021642619311875694,3429880,1196095,1193503,1240483,1240482,1236,1224,2,Gilliamella apicola
297,SRR24759604_binette_bin91.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
298,SRR24759596_binette_bin20.fasta.fasta,0.03995560488346282,3429880,1196095,1193503,1240483,1240482,1236,1224,2,Gilliamella apicola
299,SRR24759613_binette_bin59.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
300,SRR24759599_binette_bin72.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
301,SRR24759611_binette_bin82.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
302,SRR24759614_binette_bin64.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
303,SRR24759616_binette_bin76.fasta.fasta,0.03355704697986577,2751020,2751020,773,772,356,28211,1224,2,Bartonella sp. W8151
304,SRR24759608_binette_bin71.fasta.fasta,0.011976047904191617,3435478,104108,773,772,356,28211,1224,2,uncultured Bartonella sp.
305,SRR24759600_binette_bin62.fasta.fasta,0.029069767441860465,1423768,148814,2767877,33958,186826,91061,1239,2,Apilactobacillus kunkeei DSM 12361 = ATCC 700308
306,SRR24759610_binette_bin33.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
307,SRR24759604_binette_bin42.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
308,SRR24759615_binette_bin56.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
309,SRR24759607_binette_bin27.fasta.fasta,0.004571428571428572,3434806,1684,1678,31953,85004,1760,201174,2,Bifidobacterium asteroides
310,SRR24759608_binette_bin48.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
311,SRR24759614_binette_bin34.fasta.fasta,0.004994450610432853,3429880,1196095,1193503,1240483,1240482,1236,1224,2,Gilliamella apicola
312,SRR24759614_binette_bin103.fasta.fasta,0.012367491166077738,3230739,3230739,1678,31953,85004,1760,201174,2,Bifidobacterium apicola
313,SRR24759600_binette_bin42.fasta.fasta,0.011653718091009988,3429880,1196095,1193503,1240483,1240482,1236,1224,2,Gilliamella apicola
314,SRR24759609_binette_bin23.fasta.fasta,0.06825749167591565,3429880,1196095,1193503,1240483,1240482,1236,1224,2,Gilliamella apicola
315,SRR24759616_binette_bin23.fasta.fasta,0.02694610778443114,3435478,104108,773,772,356,28211,1224,2,uncultured Bartonella sp.
316,SRR24759597_binette_bin23.fasta.fasta,0.15630252100840336,3440340,2750995,773,772,356,28211,1224,2,Bartonella choladocola
317,SRR24759604_binette_bin10.fasta.fasta,0.0875,3435758,1591,1578,33958,186826,91061,1239,2,Lactobacillus sp.
318,SRR24759604_binette_bin45.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
319,SRR24759602_binette_bin77.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
320,SRR24759614_binette_bin92.fasta.fasta,0.006183745583038869,3230739,3230739,1678,31953,85004,1760,201174,2,Bifidobacterium apicola
321,SRR24759597_binette_bin33.fasta.fasta,0.013527054108216433,3429883,1196095,1193503,1240483,1240482,1236,1224,2,Gilliamella apicola
322,SRR24759608_binette_bin87.fasta.fasta,0.01553829078801332,3429880,1196095,1193503,1240483,1240482,1236,1224,2,Gilliamella apicola
323,SRR24759598_binette_bin108.fasta.fasta,0.0136986301369863,3435480,104108,773,772,356,28211,1224,2,uncultured Bartonella sp.
324,SRR24759597_binette_bin75.fasta.fasta,0.03009259259259259,2698886,2698886,583,1903414,91347,1236,1224,2,Proteus sp. G2674
325,SRR24759607_binette_bin23.fasta.fasta,0.0384,3428903,1196083,1193515,481,206351,28216,1224,2,Snodgrassella alvi
326,SRR24759607_binette_bin46.fasta.fasta,0.010810810810810811,3432411,1686310,773,772,356,28211,1224,2,Bartonella apis
327,SRR24759598_binette_bin38.fasta.fasta,0.03143712574850299,3435478,104108,773,772,356,28211,1224,2,uncultured Bartonella sp.
328,SRR24759614_binette_bin6.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
329,SRR24759606_binette_bin25.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
330,SRR24759609_binette_bin55.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
331,SRR24759603_binette_bin20.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
332,SRR24759602_binette_bin76.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
333,SRR24759605_binette_bin34.fasta.fasta,0.043243243243243246,3432411,1686310,773,772,356,28211,1224,2,Bartonella apis
334,SRR24759614_binette_bin54.fasta.fasta,0.01524390243902439,3439640,1218493,1578,33958,186826,91061,1239,2,Lactobacillus kullabergensis
335,SRR24759612_binette_bin36.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
336,SRR24759606_binette_bin2.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
337,SRR24759598_binette_bin50.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
338,SRR24759611_binette_bin31.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
339,SRR24759608_binette_bin85.fasta.fasta,0.0074850299401197605,3435478,104108,773,772,356,28211,1224,2,uncultured Bartonella sp.
340,SRR24759602_binette_bin46.fasta.fasta,0.011976047904191617,3435478,104108,773,772,356,28211,1224,2,uncultured Bartonella sp.
341,SRR24759597_binette_bin42.fasta.fasta,0.05321507760532151,2750928,2750928,773,772,356,28211,1224,2,Bartonella sp. B10834G3
342,SRR24759602_binette_bin48.fasta.fasta,0.019455252918287938,3438335,2750947,1678,31953,85004,1760,201174,2,Bifidobacterium choladohabitans
343,SRR24759610_binette_bin103.fasta.fasta,0.009589041095890411,3435480,104108,773,772,356,28211,1224,2,uncultured Bartonella sp.
344,SRR24759598_binette_bin52.fasta.fasta,0.05128205128205128,1333580,615,613,1903411,91347,1236,1224,2,Serratia marcescens MC458
345,SRR24759613_binette_bin27.fasta.fasta,0.036986301369863014,3435480,104108,773,772,356,28211,1224,2,uncultured Bartonella sp.
346,SRR24759597_binette_bin46.fasta.fasta,0.004571428571428572,3434806,1684,1678,31953,85004,1760,201174,2,Bifidobacterium asteroides
347,SRR24759602_binette_bin20.fasta.fasta,0.024734982332155476,3430991,153152,1578,33958,186826,91061,1239,2,uncultured Lactobacillus sp.
348,SRR24759601_binette_bin37.fasta.fasta,0.010543840177580466,3429880,1196095,1193503,1240483,1240482,1236,1224,2,Gilliamella apicola
349,SRR24759603_binette_bin52.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
350,SRR24759614_binette_bin61.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
351,SRR24759601_binette_bin22.fasta.fasta,0.04332129963898917,2069346,2069346,1578,33958,186826,91061,1239,2,Lactobacillus sp. ESL0259
352,SRR24759610_binette_bin54.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
353,SRR24759598_binette_bin48.fasta.fasta,0.031081081081081083,3432411,1686310,773,772,356,28211,1224,2,Bartonella apis
354,SRR24759602_binette_bin34.fasta.fasta,0.025050100200400802,3429883,1196095,1193503,1240483,1240482,1236,1224,2,Gilliamella apicola
355,SRR24759605_binette_bin20.fasta.fasta,0.06468531468531469,2069350,2069350,1578,33958,186826,91061,1239,2,Lactobacillus sp. ESL0263
356,SRR24759604_binette_bin57.fasta.fasta,0.009589041095890411,3435480,104108,773,772,356,28211,1224,2,uncultured Bartonella sp.
357,SRR24759612_binette_bin5.fasta.fasta,0.05220883534136546,3430989,153152,1578,33958,186826,91061,1239,2,uncultured Lactobacillus sp.
358,SRR24759599_binette_bin80.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
359,SRR24759612_binette_bin1.fasta.fasta,0.8591954022988506,84407,84407,84406,186817,1385,91061,1239,2,Virgibacillus proomii
360,SRR24759611_binette_bin29.fasta.fasta,0.04065040650406504,1341694,1687,1678,31953,85004,1760,201174,2,Bifidobacterium [indicum] DSM 20214 = LMG 11587
361,SRR24759600_binette_bin115.fasta.fasta,0.009589041095890411,3435480,104108,773,772,356,28211,1224,2,uncultured Bartonella sp.
362,SRR24759609_binette_bin87.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
363,SRR24759614_binette_bin67.fasta.fasta,0.00684931506849315,3435480,104108,773,772,356,28211,1224,2,uncultured Bartonella sp.
364,SRR24759610_binette_bin92.fasta.fasta,0.0027397260273972603,3435480,104108,773,772,356,28211,1224,2,uncultured Bartonella sp.
365,SRR24759605_binette_bin88.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
366,SRR24759600_binette_bin38.fasta.fasta,0.008032128514056224,3430989,153152,1578,33958,186826,91061,1239,2,uncultured Lactobacillus sp.
367,SRR24759615_binette_bin83.fasta.fasta,0.012024048096192385,3429883,1196095,1193503,1240483,1240482,1236,1224,2,Gilliamella apicola
368,SRR24759600_binette_bin99.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
369,SRR24759610_binette_bin66.fasta.fasta,0.005479452054794521,3435480,104108,773,772,356,28211,1224,2,uncultured Bartonella sp.
370,SRR24759596_binette_bin18.fasta.fasta,0.05540540540540541,3432411,1686310,773,772,356,28211,1224,2,Bartonella apis
371,SRR24759600_binette_bin74.fasta.fasta,0.03287671232876712,3435480,104108,773,772,356,28211,1224,2,uncultured Bartonella sp.
372,SRR24759601_binette_bin42.fasta.fasta,0.031746031746031744,2751031,2751031,1578,33958,186826,91061,1239,2,Lactobacillus sp. M0403
373,SRR24759597_binette_bin29.fasta.fasta,0.06763285024154589,2751026,2751026,1578,33958,186826,91061,1239,2,Lactobacillus sp. M0390
374,SRR24759606_binette_bin34.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
375,SRR24759609_binette_bin32.fasta.fasta,0.03671328671328671,2069350,2069350,1578,33958,186826,91061,1239,2,Lactobacillus sp. ESL0263
376,SRR24759616_binette_bin28.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
377,SRR24759612_binette_bin17.fasta.fasta,0.056164383561643834,3435480,104108,773,772,356,28211,1224,2,uncultured Bartonella sp.
378,SRR24759604_binette_bin21.fasta.fasta,0.014466546112115732,3434803,1684,1678,31953,85004,1760,201174,2,Bifidobacterium asteroides
379,SRR24759609_binette_bin80.fasta.fasta,0.020388349514563107,3434801,1684,1678,31953,85004,1760,201174,2,Bifidobacterium asteroides
380,SRR24759616_binette_bin24.fasta.fasta,0.054261279858448835,2068655,2068655,2888809,186803,3085636,186801,1239,2,Novisyntrophococcus fermenticellae
381,SRR24759608_binette_bin58.fasta.fasta,0.018867924528301886,3429880,1196095,1193503,1240483,1240482,1236,1224,2,Gilliamella apicola
382,SRR24759600_binette_bin6.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
383,SRR24759598_binette_bin56.fasta.fasta,0.014749262536873156,3430988,153152,1578,33958,186826,91061,1239,2,uncultured Lactobacillus sp.
384,SRR24759600_binette_bin102.fasta.fasta,0.025,2949853,2949853,586,1903414,91347,1236,1224,2,Providencia sp. PROV143
385,SRR24759609_binette_bin59.fasta.fasta,0.00481637567730283,3435479,104108,773,772,356,28211,1224,2,uncultured Bartonella sp.
386,SRR24759608_binette_bin47.fasta.fasta,0.016467065868263474,3435478,104108,773,772,356,28211,1224,2,uncultured Bartonella sp.
387,SRR24759610_binette_bin55.fasta.fasta,0.0136986301369863,3435480,104108,773,772,356,28211,1224,2,uncultured Bartonella sp.
388,SRR24759609_binette_bin86.fasta.fasta,0.008982035928143712,3435478,104108,773,772,356,28211,1224,2,uncultured Bartonella sp.
389,SRR24759597_binette_bin7.fasta.fasta,0.21104815864022664,3425983,582,581,1903414,91347,1236,1224,2,Morganella morganii
390,SRR24759614_binette_bin45.fasta.fasta,0.013888888888888888,3429881,1196095,1193503,1240483,1240482,1236,1224,2,Gilliamella apicola
391,SRR24759612_binette_bin35.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
392,SRR24759602_binette_bin37.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
393,SRR24759613_binette_bin34.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
394,SRR24759609_binette_bin91.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
395,SRR24759608_binette_bin13.fasta.fasta,0.042642140468227424,1970465,1970465,1193503,1240483,1240482,1236,1224,2,Gilliamella sp. A7
396,SRR24759603_binette_bin51.fasta.fasta,0.005479452054794521,3435480,104108,773,772,356,28211,1224,2,uncultured Bartonella sp.
397,SRR24759613_binette_bin25.fasta.fasta,0.13606261288380495,3435479,104108,773,772,356,28211,1224,2,uncultured Bartonella sp.
398,SRR24759607_binette_bin31.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
399,SRR24759603_binette_bin53.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
400,SRR24759597_binette_bin52.fasta.fasta,0.00501002004008016,3429883,1196095,1193503,1240483,1240482,1236,1224,2,Gilliamella apicola
401,SRR24759599_binette_bin62.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
402,SRR24759605_binette_bin3.fasta.fasta,0.468944099378882,1541805,1541805,637,1903414,91347,1236,1224,2,Arsenophonus endosymbiont of Apis mellifera
403,SRR24759612_binette_bin40.fasta.fasta,0.02450791200308761,3436644,549687,2675230,186817,1385,91061,1239,2,Cytobacillus horneckiae
404,SRR24759602_binette_bin52.fasta.fasta,0.012195121951219513,3433246,303541,1578,33958,186826,91061,1239,2,Lactobacillus apis
405,SRR24759611_binette_bin73.fasta.fasta,0.013445378151260505,3440340,2750995,773,772,356,28211,1224,2,Bartonella choladocola
406,SRR24759600_binette_bin50.fasta.fasta,0.03972602739726028,3435480,104108,773,772,356,28211,1224,2,uncultured Bartonella sp.
407,SRR24759614_binette_bin5.fasta.fasta,0.027888446215139442,1196094,1196083,1193515,481,206351,28216,1224,2,Snodgrassella alvi wkB2
408,SRR24759597_binette_bin45.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
409,SRR24759596_binette_bin17.fasta.fasta,0.007067137809187279,3230739,3230739,1678,31953,85004,1760,201174,2,Bifidobacterium apicola
410,SRR24759601_binette_bin59.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
411,SRR24759614_binette_bin43.fasta.fasta,0.011428571428571429,3434806,1684,1678,31953,85004,1760,201174,2,Bifidobacterium asteroides
412,SRR24759609_binette_bin63.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
413,SRR24759599_binette_bin50.fasta.fasta,0.03424657534246575,3435480,104108,773,772,356,28211,1224,2,uncultured Bartonella sp.
414,SRR24759609_binette_bin44.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
415,SRR24759606_binette_bin35.fasta.fasta,0.023307436182019976,3429880,1196095,1193503,1240483,1240482,1236,1224,2,Gilliamella apicola
416,SRR24759606_binette_bin39.fasta.fasta,0.016908212560386472,2751026,2751026,1578,33958,186826,91061,1239,2,Lactobacillus sp. M0390
417,SRR24759608_binette_bin49.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
418,SRR24759608_binette_bin70.fasta.fasta,0.014864864864864866,3432411,1686310,773,772,356,28211,1224,2,Bartonella apis
419,SRR24759615_binette_bin88.fasta.fasta,0.01780821917808219,3435480,104108,773,772,356,28211,1224,2,uncultured Bartonella sp.
420,SRR24759609_binette_bin35.fasta.fasta,0.04647160068846816,1545701,1545701,1578,33958,186826,91061,1239,2,Lactobacillus sp. wkB10
421,SRR24759608_binette_bin63.fasta.fasta,0.038314176245210725,2879107,2879107,1578,33958,186826,91061,1239,2,Lactobacillus sp. IBH004
422,SRR24759612_binette_bin33.fasta.fasta,0.018285714285714287,3434806,1684,1678,31953,85004,1760,201174,2,Bifidobacterium asteroides
423,SRR24759616_binette_bin78.fasta.fasta,0.029411764705882353,3429880,1196095,1193503,1240483,1240482,1236,1224,2,Gilliamella apicola
424,SRR24759611_binette_bin71.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
425,SRR24759610_binette_bin64.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
426,SRR24759601_binette_bin17.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
427,SRR24759601_binette_bin32.fasta.fasta,0.015748031496062992,2069349,2069349,1578,33958,186826,91061,1239,2,Lactobacillus sp. ESL0262
428,SRR24759602_binette_bin31.fasta.fasta,0.008032128514056224,3430989,153152,1578,33958,186826,91061,1239,2,uncultured Lactobacillus sp.
429,SRR24759600_binette_bin26.fasta.fasta,0.0008319467554076539,3429236,333965,586,1903414,91347,1236,1224,2,Providencia vermicola
430,SRR24759607_binette_bin9.fasta.fasta,0.27297297297297296,3432411,1686310,773,772,356,28211,1224,2,Bartonella apis
431,SRR24759605_binette_bin51.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
432,SRR24759599_binette_bin88.fasta.fasta,0.015189873417721518,3428897,1196083,1193515,481,206351,28216,1224,2,Snodgrassella alvi
433,SRR24759610_binette_bin35.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
434,SRR24759609_binette_bin57.fasta.fasta,0.012763596004439512,3429880,1196095,1193503,1240483,1240482,1236,1224,2,Gilliamella apicola
435,SRR24759615_binette_bin28.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
436,SRR24759611_binette_bin84.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
437,SRR24759603_binette_bin54.fasta.fasta,0.004491017964071856,3435478,104108,773,772,356,28211,1224,2,uncultured Bartonella sp.
438,SRR24759607_binette_bin36.fasta.fasta,0.005988023952095809,3435478,104108,773,772,356,28211,1224,2,uncultured Bartonella sp.
439,SRR24759612_binette_bin41.fasta.fasta,0.03697478991596639,3440340,2750995,773,772,356,28211,1224,2,Bartonella choladocola
440,SRR24759610_binette_bin97.fasta.fasta,0.015531062124248497,3429883,1196095,1193503,1240483,1240482,1236,1224,2,Gilliamella apicola
441,SRR24759600_binette_bin3.fasta.fasta,0.7191107310816588,2079002,2079002,1485,31979,186802,186801,1239,2,Clostridium sp. Cult1
442,SRR24759600_binette_bin116.fasta.fasta,0.02054794520547945,3435480,104108,773,772,356,28211,1224,2,uncultured Bartonella sp.
443,SRR24759606_binette_bin31.fasta.fasta,0.013318534961154272,3429880,1196095,1193503,1240483,1240482,1236,1224,2,Gilliamella apicola
444,SRR24759600_binette_bin55.fasta.fasta,0.02054794520547945,3435480,104108,773,772,356,28211,1224,2,uncultured Bartonella sp.
445,SRR24759615_binette_bin60.fasta.fasta,0.007214206437291898,3429880,1196095,1193503,1240483,1240482,1236,1224,2,Gilliamella apicola
446,SRR24759612_binette_bin21.fasta.fasta,0.064,3434806,1684,1678,31953,85004,1760,201174,2,Bifidobacterium asteroides
447,SRR24759608_binette_bin30.fasta.fasta,0.0374251497005988,3435478,104108,773,772,356,28211,1224,2,uncultured Bartonella sp.
448,SRR24759604_binette_bin26.fasta.fasta,0.11072144288577154,3429883,1196095,1193503,1240483,1240482,1236,1224,2,Gilliamella apicola
449,SRR24759609_binette_bin60.fasta.fasta,0.00684931506849315,3435480,104108,773,772,356,28211,1224,2,uncultured Bartonella sp.
450,SRR24759599_binette_bin67.fasta.fasta,0.02054794520547945,3435480,104108,773,772,356,28211,1224,2,uncultured Bartonella sp.
451,SRR24759599_binette_bin68.fasta.fasta,0.009259259259259259,3429881,1196095,1193503,1240483,1240482,1236,1224,2,Gilliamella apicola
