genome,secondary_cluster,threshold,cluster_method,comparison_algorithm,primary_cluster
SRR22878283_binette_bin35.fasta,340_0,0.050000000000000044,average,ANImf,340
SRR22878281_binette_bin4.fasta,341_1,0.050000000000000044,average,ANImf,341
SRR22878283_binette_bin20.fasta,341_1,0.050000000000000044,average,ANImf,341
SRR22878283_binette_bin27.fasta,342_0,0.050000000000000044,average,ANImf,342
SRR22878283_binette_bin5.fasta,343_0,0.050000000000000044,average,ANImf,343
SRR22878283_binette_bin220.fasta,344_0,0.050000000000000044,average,ANImf,344
SRR22878281_binette_bin107.fasta,345_0,0.050000000000000044,average,ANImf,345
SRR22878281_binette_bin250.fasta,346_0,0.050000000000000044,average,ANImf,346
SRR22878282_binette_bin35.fasta,347_0,0.050000000000000044,average,ANImf,347
SRR22878282_binette_bin67.fasta,348_0,0.050000000000000044,average,ANImf,348
SRR22878282_binette_bin112.fasta,349_0,0.050000000000000044,average,ANImf,349
SRR22878281_binette_bin11.fasta,350_0,0.050000000000000044,average,ANImf,350
SRR22878282_binette_bin61.fasta,351_0,0.050000000000000044,average,ANImf,351
SRR22878282_binette_bin5.fasta,352_0,0.050000000000000044,average,ANImf,352
SRR22878283_binette_bin77.fasta,353_0,0.050000000000000044,average,ANImf,353
SRR22878281_binette_bin164.fasta,354_0,0.050000000000000044,average,ANImf,354
SRR22878281_binette_bin178.fasta,355_0,0.050000000000000044,average,ANImf,355
SRR22878281_binette_bin177.fasta,356_0,0.050000000000000044,average,ANImf,356
SRR22878282_binette_bin132.fasta,357_0,0.050000000000000044,average,ANImf,357
SRR22878282_binette_bin186.fasta,358_0,0.050000000000000044,average,ANImf,358
SRR22878283_binette_bin203.fasta,359_0,0.050000000000000044,average,ANImf,359
SRR22878281_binette_bin203.fasta,360_1,0.050000000000000044,average,ANImf,360
SRR22878282_binette_bin176.fasta,360_2,0.050000000000000044,average,ANImf,360
SRR22878281_binette_bin228.fasta,361_0,0.050000000000000044,average,ANImf,361
SRR22878282_binette_bin177.fasta,362_0,0.050000000000000044,average,ANImf,362
SRR22878281_binette_bin145.fasta,363_0,0.050000000000000044,average,ANImf,363
SRR22878282_binette_bin72.fasta,364_0,0.050000000000000044,average,ANImf,364
SRR22878281_binette_bin189.fasta,365_0,0.050000000000000044,average,ANImf,365
SRR22878281_binette_bin261.fasta,366_0,0.050000000000000044,average,ANImf,366
SRR22878281_binette_bin160.fasta,367_0,0.050000000000000044,average,ANImf,367
SRR22878282_binette_bin173.fasta,368_0,0.050000000000000044,average,ANImf,368
SRR22878281_binette_bin140.fasta,369_0,0.050000000000000044,average,ANImf,369
SRR22878282_binette_bin74.fasta,370_0,0.050000000000000044,average,ANImf,370
SRR22878281_binette_bin88.fasta,371_1,0.050000000000000044,average,ANImf,371
SRR22878282_binette_bin45.fasta,371_1,0.050000000000000044,average,ANImf,371
SRR22878281_binette_bin96.fasta,372_1,0.050000000000000044,average,ANImf,372
SRR22878282_binette_bin31.fasta,372_2,0.050000000000000044,average,ANImf,372
SRR22878282_binette_bin78.fasta,373_0,0.050000000000000044,average,ANImf,373
SRR22878282_binette_bin86.fasta,374_0,0.050000000000000044,average,ANImf,374
SRR22878282_binette_bin87.fasta,375_0,0.050000000000000044,average,ANImf,375
SRR22878281_binette_bin246.fasta,376_0,0.050000000000000044,average,ANImf,376
SRR22878281_binette_bin109.fasta,377_0,0.050000000000000044,average,ANImf,377
SRR22878282_binette_bin101.fasta,378_0,0.050000000000000044,average,ANImf,378
SRR22878281_binette_bin165.fasta,379_0,0.050000000000000044,average,ANImf,379
SRR22878282_binette_bin194.fasta,380_0,0.050000000000000044,average,ANImf,380
SRR22878283_binette_bin231.fasta,381_0,0.050000000000000044,average,ANImf,381
SRR22878282_binette_bin47.fasta,382_0,0.050000000000000044,average,ANImf,382
SRR22878283_binette_bin51.fasta,383_0,0.050000000000000044,average,ANImf,383
SRR22878283_binette_bin80.fasta,384_0,0.050000000000000044,average,ANImf,384
SRR22878283_binette_bin114.fasta,385_0,0.050000000000000044,average,ANImf,385
SRR22878283_binette_bin146.fasta,386_0,0.050000000000000044,average,ANImf,386
SRR22878283_binette_bin129.fasta,387_0,0.050000000000000044,average,ANImf,387
SRR22878281_binette_bin269.fasta,388_0,0.050000000000000044,average,ANImf,388
SRR22878281_binette_bin133.fasta,389_0,0.050000000000000044,average,ANImf,389
SRR22878282_binette_bin131.fasta,390_0,0.050000000000000044,average,ANImf,390
SRR22878281_binette_bin5.fasta,391_1,0.050000000000000044,average,ANImf,391
SRR22878282_binette_bin12.fasta,391_1,0.050000000000000044,average,ANImf,391
SRR22878281_binette_bin100.fasta,392_1,0.050000000000000044,average,ANImf,392
SRR22878281_binette_bin69.fasta,392_2,0.050000000000000044,average,ANImf,392
SRR22878281_binette_bin273.fasta,393_0,0.050000000000000044,average,ANImf,393
SRR22878283_binette_bin24.fasta,394_0,0.050000000000000044,average,ANImf,394
SRR22878283_binette_bin26.fasta,395_0,0.050000000000000044,average,ANImf,395
SRR22878282_binette_bin82.fasta,396_0,0.050000000000000044,average,ANImf,396
SRR22878283_binette_bin49.fasta,397_0,0.050000000000000044,average,ANImf,397
SRR22878283_binette_bin118.fasta,398_0,0.050000000000000044,average,ANImf,398
SRR22878283_binette_bin48.fasta,399_0,0.050000000000000044,average,ANImf,399
SRR22878283_binette_bin214.fasta,400_0,0.050000000000000044,average,ANImf,400
SRR22878282_binette_bin71.fasta,401_0,0.050000000000000044,average,ANImf,401
SRR22878283_binette_bin10.fasta,402_0,0.050000000000000044,average,ANImf,402
SRR22878283_binette_bin117.fasta,403_0,0.050000000000000044,average,ANImf,403
SRR22878281_binette_bin158.fasta,404_0,0.050000000000000044,average,ANImf,404
SRR22878283_binette_bin157.fasta,405_0,0.050000000000000044,average,ANImf,405
SRR22878283_binette_bin79.fasta,406_0,0.050000000000000044,average,ANImf,406
SRR22878282_binette_bin14.fasta,407_1,0.050000000000000044,average,ANImf,407
SRR22878283_binette_bin18.fasta,407_1,0.050000000000000044,average,ANImf,407
SRR22878282_binette_bin89.fasta,408_1,0.050000000000000044,average,ANImf,408
SRR22878283_binette_bin65.fasta,408_1,0.050000000000000044,average,ANImf,408
SRR22878281_binette_bin46.fasta,409_1,0.050000000000000044,average,ANImf,409
SRR22878282_binette_bin49.fasta,409_1,0.050000000000000044,average,ANImf,409
SRR22878283_binette_bin39.fasta,409_1,0.050000000000000044,average,ANImf,409
SRR22878281_binette_bin43.fasta,410_1,0.050000000000000044,average,ANImf,410
SRR22878282_binette_bin46.fasta,410_1,0.050000000000000044,average,ANImf,410
SRR22878282_binette_bin84.fasta,411_0,0.050000000000000044,average,ANImf,411
SRR22878283_binette_bin201.fasta,412_0,0.050000000000000044,average,ANImf,412
SRR22878282_binette_bin180.fasta,413_0,0.050000000000000044,average,ANImf,413
SRR22878281_binette_bin171.fasta,414_0,0.050000000000000044,average,ANImf,414
SRR22878282_binette_bin79.fasta,415_0,0.050000000000000044,average,ANImf,415
SRR22878281_binette_bin214.fasta,416_0,0.050000000000000044,average,ANImf,416
SRR22878281_binette_bin270.fasta,417_0,0.050000000000000044,average,ANImf,417
SRR22878282_binette_bin134.fasta,418_0,0.050000000000000044,average,ANImf,418
SRR22878283_binette_bin68.fasta,419_0,0.050000000000000044,average,ANImf,419
SRR22878282_binette_bin30.fasta,420_1,0.050000000000000044,average,ANImf,420
SRR22878283_binette_bin45.fasta,420_1,0.050000000000000044,average,ANImf,420
SRR22878283_binette_bin142.fasta,421_0,0.050000000000000044,average,ANImf,421
SRR22878283_binette_bin21.fasta,422_0,0.050000000000000044,average,ANImf,422
SRR22878281_binette_bin25.fasta,423_1,0.050000000000000044,average,ANImf,423
SRR22878283_binette_bin53.fasta,423_1,0.050000000000000044,average,ANImf,423
SRR22878282_binette_bin110.fasta,424_0,0.050000000000000044,average,ANImf,424
SRR22878283_binette_bin76.fasta,425_0,0.050000000000000044,average,ANImf,425
SRR22878282_binette_bin38.fasta,426_0,0.050000000000000044,average,ANImf,426
SRR22878282_binette_bin20.fasta,427_1,0.050000000000000044,average,ANImf,427
SRR22878283_binette_bin55.fasta,427_1,0.050000000000000044,average,ANImf,427
SRR22878282_binette_bin174.fasta,428_0,0.050000000000000044,average,ANImf,428
SRR22878282_binette_bin13.fasta,429_0,0.050000000000000044,average,ANImf,429
SRR22878282_binette_bin15.fasta,430_0,0.050000000000000044,average,ANImf,430
SRR22878283_binette_bin40.fasta,431_0,0.050000000000000044,average,ANImf,431
SRR22878283_binette_bin9.fasta,432_0,0.050000000000000044,average,ANImf,432
SRR22878281_binette_bin104.fasta,433_1,0.050000000000000044,average,ANImf,433
SRR22878282_binette_bin126.fasta,433_1,0.050000000000000044,average,ANImf,433
SRR22878281_binette_bin174.fasta,434_0,0.050000000000000044,average,ANImf,434
SRR22878282_binette_bin76.fasta,435_0,0.050000000000000044,average,ANImf,435
SRR22878282_binette_bin168.fasta,436_0,0.050000000000000044,average,ANImf,436
SRR22878282_binette_bin16.fasta,437_0,0.050000000000000044,average,ANImf,437
SRR22878281_binette_bin137.fasta,438_0,0.050000000000000044,average,ANImf,438
SRR22878283_binette_bin98.fasta,439_0,0.050000000000000044,average,ANImf,439
SRR22878283_binette_bin148.fasta,440_0,0.050000000000000044,average,ANImf,440
SRR22878281_binette_bin13.fasta,441_0,0.050000000000000044,average,ANImf,441
SRR22878282_binette_bin106.fasta,442_0,0.050000000000000044,average,ANImf,442
SRR22878282_binette_bin37.fasta,443_0,0.050000000000000044,average,ANImf,443
SRR22878282_binette_bin39.fasta,444_0,0.050000000000000044,average,ANImf,444
SRR22878281_binette_bin40.fasta,445_0,0.050000000000000044,average,ANImf,445
SRR22878281_binette_bin8.fasta,446_0,0.050000000000000044,average,ANImf,446
SRR22878282_binette_bin129.fasta,447_0,0.050000000000000044,average,ANImf,447
SRR22878283_binette_bin140.fasta,448_0,0.050000000000000044,average,ANImf,448
SRR22878282_binette_bin100.fasta,449_0,0.050000000000000044,average,ANImf,449
SRR22878283_binette_bin112.fasta,450_0,0.050000000000000044,average,ANImf,450
SRR22878281_binette_bin253.fasta,451_0,0.050000000000000044,average,ANImf,451
SRR22878283_binette_bin137.fasta,452_0,0.050000000000000044,average,ANImf,452
SRR22878281_binette_bin147.fasta,453_0,0.050000000000000044,average,ANImf,453
SRR22878282_binette_bin187.fasta,454_0,0.050000000000000044,average,ANImf,454
SRR22878283_binette_bin211.fasta,455_0,0.050000000000000044,average,ANImf,455
SRR22878282_binette_bin182.fasta,456_0,0.050000000000000044,average,ANImf,456
SRR22878283_binette_bin116.fasta,457_0,0.050000000000000044,average,ANImf,457
SRR22878282_binette_bin121.fasta,458_0,0.050000000000000044,average,ANImf,458
SRR22878283_binette_bin81.fasta,459_0,0.050000000000000044,average,ANImf,459
SRR22878282_binette_bin195.fasta,460_0,0.050000000000000044,average,ANImf,460
SRR22878283_binette_bin154.fasta,461_0,0.050000000000000044,average,ANImf,461
SRR22878283_binette_bin191.fasta,462_0,0.050000000000000044,average,ANImf,462
SRR22878281_binette_bin209.fasta,463_0,0.050000000000000044,average,ANImf,463
SRR22878282_binette_bin162.fasta,464_0,0.050000000000000044,average,ANImf,464
SRR22878281_binette_bin182.fasta,465_0,0.050000000000000044,average,ANImf,465
SRR22878281_binette_bin79.fasta,466_1,0.050000000000000044,average,ANImf,466
SRR22878282_binette_bin18.fasta,466_1,0.050000000000000044,average,ANImf,466
SRR22878283_binette_bin33.fasta,466_1,0.050000000000000044,average,ANImf,466
SRR22878282_binette_bin107.fasta,467_0,0.050000000000000044,average,ANImf,467
SRR22878283_binette_bin145.fasta,468_0,0.050000000000000044,average,ANImf,468
SRR22878281_binette_bin83.fasta,469_0,0.050000000000000044,average,ANImf,469
SRR22878281_binette_bin156.fasta,470_0,0.050000000000000044,average,ANImf,470
SRR22878281_binette_bin193.fasta,471_0,0.050000000000000044,average,ANImf,471
SRR22878281_binette_bin229.fasta,472_0,0.050000000000000044,average,ANImf,472
SRR22878281_binette_bin180.fasta,473_0,0.050000000000000044,average,ANImf,473
SRR22878283_binette_bin121.fasta,474_0,0.050000000000000044,average,ANImf,474
SRR22878281_binette_bin179.fasta,475_1,0.050000000000000044,average,ANImf,475
SRR22878282_binette_bin184.fasta,475_1,0.050000000000000044,average,ANImf,475
SRR22878282_binette_bin103.fasta,476_0,0.050000000000000044,average,ANImf,476
SRR22878283_binette_bin119.fasta,477_0,0.050000000000000044,average,ANImf,477
SRR22878281_binette_bin151.fasta,478_0,0.050000000000000044,average,ANImf,478
SRR22878281_binette_bin271.fasta,479_0,0.050000000000000044,average,ANImf,479
SRR22878281_binette_bin150.fasta,480_0,0.050000000000000044,average,ANImf,480
SRR22878281_binette_bin176.fasta,481_0,0.050000000000000044,average,ANImf,481
SRR22878282_binette_bin85.fasta,482_0,0.050000000000000044,average,ANImf,482
SRR22878282_binette_bin99.fasta,483_0,0.050000000000000044,average,ANImf,483
SRR22878282_binette_bin97.fasta,484_0,0.050000000000000044,average,ANImf,484
SRR22878281_binette_bin99.fasta,485_1,0.050000000000000044,average,ANImf,485
SRR22878282_binette_bin4.fasta,485_1,0.050000000000000044,average,ANImf,485
SRR22878282_binette_bin120.fasta,486_0,0.050000000000000044,average,ANImf,486
SRR22878282_binette_bin36.fasta,487_1,0.050000000000000044,average,ANImf,487
SRR22878283_binette_bin36.fasta,487_1,0.050000000000000044,average,ANImf,487
SRR22878281_binette_bin138.fasta,488_0,0.050000000000000044,average,ANImf,488
SRR22878281_binette_bin125.fasta,489_1,0.050000000000000044,average,ANImf,489
SRR22878282_binette_bin27.fasta,489_1,0.050000000000000044,average,ANImf,489
SRR22878283_binette_bin44.fasta,489_1,0.050000000000000044,average,ANImf,489
SRR22878281_binette_bin154.fasta,490_0,0.050000000000000044,average,ANImf,490
SRR22878281_binette_bin61.fasta,491_0,0.050000000000000044,average,ANImf,491
SRR22878281_binette_bin216.fasta,492_0,0.050000000000000044,average,ANImf,492
SRR22878282_binette_bin128.fasta,493_0,0.050000000000000044,average,ANImf,493
SRR22878281_binette_bin37.fasta,494_0,0.050000000000000044,average,ANImf,494
SRR22878281_binette_bin196.fasta,495_0,0.050000000000000044,average,ANImf,495
SRR22878282_binette_bin183.fasta,496_0,0.050000000000000044,average,ANImf,496
SRR22878281_binette_bin70.fasta,497_1,0.050000000000000044,average,ANImf,497
SRR22878282_binette_bin19.fasta,497_1,0.050000000000000044,average,ANImf,497
SRR22878281_binette_bin75.fasta,498_1,0.050000000000000044,average,ANImf,498
SRR22878282_binette_bin70.fasta,498_1,0.050000000000000044,average,ANImf,498
SRR22878282_binette_bin115.fasta,499_0,0.050000000000000044,average,ANImf,499
SRR22878282_binette_bin56.fasta,500_0,0.050000000000000044,average,ANImf,500
SRR22878283_binette_bin99.fasta,501_0,0.050000000000000044,average,ANImf,501
SRR22878282_binette_bin118.fasta,502_0,0.050000000000000044,average,ANImf,502
SRR22878283_binette_bin150.fasta,503_0,0.050000000000000044,average,ANImf,503
SRR22878281_binette_bin284.fasta,504_0,0.050000000000000044,average,ANImf,504
SRR22878283_binette_bin213.fasta,505_0,0.050000000000000044,average,ANImf,505
SRR22878282_binette_bin26.fasta,506_0,0.050000000000000044,average,ANImf,506
SRR22878282_binette_bin41.fasta,507_0,0.050000000000000044,average,ANImf,507
SRR22878281_binette_bin57.fasta,508_1,0.050000000000000044,average,ANImf,508
SRR22878283_binette_bin32.fasta,508_1,0.050000000000000044,average,ANImf,508
SRR22878283_binette_bin54.fasta,509_0,0.050000000000000044,average,ANImf,509
SRR22878282_binette_bin34.fasta,510_0,0.050000000000000044,average,ANImf,510
SRR22878281_binette_bin205.fasta,511_0,0.050000000000000044,average,ANImf,511
SRR22878283_binette_bin207.fasta,512_0,0.050000000000000044,average,ANImf,512
SRR22878281_binette_bin135.fasta,513_1,0.050000000000000044,average,ANImf,513
SRR22878283_binette_bin82.fasta,513_1,0.050000000000000044,average,ANImf,513
SRR22878281_binette_bin71.fasta,514_1,0.050000000000000044,average,ANImf,514
SRR22878283_binette_bin42.fasta,514_1,0.050000000000000044,average,ANImf,514
SRR22878282_binette_bin91.fasta,515_0,0.050000000000000044,average,ANImf,515
SRR22878283_binette_bin97.fasta,516_0,0.050000000000000044,average,ANImf,516
SRR22878281_binette_bin268.fasta,517_0,0.050000000000000044,average,ANImf,517
SRR22878283_binette_bin143.fasta,518_0,0.050000000000000044,average,ANImf,518
SRR22878282_binette_bin125.fasta,519_0,0.050000000000000044,average,ANImf,519
SRR22878281_binette_bin155.fasta,520_0,0.050000000000000044,average,ANImf,520
SRR22878282_binette_bin88.fasta,521_0,0.050000000000000044,average,ANImf,521
SRR22878282_binette_bin10.fasta,522_1,0.050000000000000044,average,ANImf,522
SRR22878283_binette_bin38.fasta,522_1,0.050000000000000044,average,ANImf,522
SRR22878281_binette_bin86.fasta,523_0,0.050000000000000044,average,ANImf,523
SRR22878283_binette_bin25.fasta,524_0,0.050000000000000044,average,ANImf,524
SRR22878281_binette_bin59.fasta,525_0,0.050000000000000044,average,ANImf,525
SRR22878281_binette_bin63.fasta,526_1,0.050000000000000044,average,ANImf,526
SRR22878282_binette_bin23.fasta,526_1,0.050000000000000044,average,ANImf,526
SRR22878282_binette_bin114.fasta,527_0,0.050000000000000044,average,ANImf,527
SRR22878282_binette_bin40.fasta,528_0,0.050000000000000044,average,ANImf,528
SRR22878282_binette_bin29.fasta,529_0,0.050000000000000044,average,ANImf,529
SRR22878281_binette_bin33.fasta,530_1,0.050000000000000044,average,ANImf,530
SRR22878282_binette_bin119.fasta,530_1,0.050000000000000044,average,ANImf,530
SRR22878283_binette_bin84.fasta,530_1,0.050000000000000044,average,ANImf,530
SRR22878282_binette_bin17.fasta,531_1,0.050000000000000044,average,ANImf,531
SRR22878283_binette_bin30.fasta,531_1,0.050000000000000044,average,ANImf,531
SRR22878282_binette_bin24.fasta,532_0,0.050000000000000044,average,ANImf,532
SRR22878282_binette_bin123.fasta,533_0,0.050000000000000044,average,ANImf,533
SRR22878283_binette_bin67.fasta,534_0,0.050000000000000044,average,ANImf,534
SRR22878283_binette_bin144.fasta,535_0,0.050000000000000044,average,ANImf,535
SRR22878281_binette_bin32.fasta,536_1,0.050000000000000044,average,ANImf,536
SRR22878282_binette_bin22.fasta,536_1,0.050000000000000044,average,ANImf,536
SRR22878282_binette_bin21.fasta,537_1,0.050000000000000044,average,ANImf,537
SRR22878283_binette_bin34.fasta,537_1,0.050000000000000044,average,ANImf,537
SRR22878281_binette_bin19.fasta,538_1,0.050000000000000044,average,ANImf,538
SRR22878282_binette_bin11.fasta,538_1,0.050000000000000044,average,ANImf,538
SRR22878283_binette_bin19.fasta,538_1,0.050000000000000044,average,ANImf,538
SRR22878282_binette_bin83.fasta,539_0,0.050000000000000044,average,ANImf,539
SRR22878282_binette_bin48.fasta,540_1,0.050000000000000044,average,ANImf,540
SRR22878283_binette_bin83.fasta,540_1,0.050000000000000044,average,ANImf,540
SRR22878283_binette_bin46.fasta,540_2,0.050000000000000044,average,ANImf,540
SRR22878283_binette_bin23.fasta,541_0,0.050000000000000044,average,ANImf,541
SRR22878283_binette_bin31.fasta,542_0,0.050000000000000044,average,ANImf,542
SRR22878282_binette_bin171.fasta,543_0,0.050000000000000044,average,ANImf,543
SRR22878281_binette_bin42.fasta,544_1,0.050000000000000044,average,ANImf,544
SRR22878282_binette_bin6.fasta,544_1,0.050000000000000044,average,ANImf,544
SRR22878283_binette_bin47.fasta,544_1,0.050000000000000044,average,ANImf,544
SRR22878283_binette_bin132.fasta,545_0,0.050000000000000044,average,ANImf,545
SRR22878282_binette_bin102.fasta,546_0,0.050000000000000044,average,ANImf,546
SRR22878281_binette_bin14.fasta,547_0,0.050000000000000044,average,ANImf,547
SRR22878281_binette_bin266.fasta,548_0,0.050000000000000044,average,ANImf,548
SRR22878283_binette_bin209.fasta,549_0,0.050000000000000044,average,ANImf,549
SRR22878281_binette_bin7.fasta,550_0,0.050000000000000044,average,ANImf,550
SRR22878283_binette_bin217.fasta,551_0,0.050000000000000044,average,ANImf,551
SRR22878282_binette_bin58.fasta,552_0,0.050000000000000044,average,ANImf,552
SRR22878281_binette_bin76.fasta,553_0,0.050000000000000044,average,ANImf,553
SRR22878283_binette_bin85.fasta,554_0,0.050000000000000044,average,ANImf,554
SRR22878283_binette_bin226.fasta,555_0,0.050000000000000044,average,ANImf,555
SRR22878283_binette_bin228.fasta,556_0,0.050000000000000044,average,ANImf,556
SRR22878283_binette_bin224.fasta,557_0,0.050000000000000044,average,ANImf,557
SRR22878283_binette_bin225.fasta,558_0,0.050000000000000044,average,ANImf,558
SRR22878281_binette_bin131.fasta,559_0,0.050000000000000044,average,ANImf,559
SRR22878281_binette_bin146.fasta,560_0,0.050000000000000044,average,ANImf,560
SRR22878281_binette_bin153.fasta,561_0,0.050000000000000044,average,ANImf,561
SRR22878281_binette_bin161.fasta,562_0,0.050000000000000044,average,ANImf,562
SRR22878281_binette_bin233.fasta,563_0,0.050000000000000044,average,ANImf,563
SRR22878281_binette_bin264.fasta,564_0,0.050000000000000044,average,ANImf,564
SRR22878281_binette_bin279.fasta,565_0,0.050000000000000044,average,ANImf,565
SRR22878281_binette_bin281.fasta,566_0,0.050000000000000044,average,ANImf,566
SRR22878282_binette_bin111.fasta,567_0,0.050000000000000044,average,ANImf,567
SRR22878282_binette_bin73.fasta,568_0,0.050000000000000044,average,ANImf,568
SRR22878283_binette_bin123.fasta,569_0,0.050000000000000044,average,ANImf,569
SRR22878283_binette_bin126.fasta,570_0,0.050000000000000044,average,ANImf,570
SRR22878283_binette_bin130.fasta,571_0,0.050000000000000044,average,ANImf,571
SRR22878283_binette_bin134.fasta,572_0,0.050000000000000044,average,ANImf,572
SRR22878283_binette_bin149.fasta,573_0,0.050000000000000044,average,ANImf,573
SRR22878283_binette_bin151.fasta,574_0,0.050000000000000044,average,ANImf,574
SRR22878283_binette_bin155.fasta,575_0,0.050000000000000044,average,ANImf,575
SRR22878283_binette_bin193.fasta,576_0,0.050000000000000044,average,ANImf,576
SRR22878283_binette_bin206.fasta,577_0,0.050000000000000044,average,ANImf,577
SRR22878283_binette_bin72.fasta,578_0,0.050000000000000044,average,ANImf,578
SRR22878283_binette_bin89.fasta,579_0,0.050000000000000044,average,ANImf,579
