contig	module_accession	completeness	pathway_name	pathway_class	matching_ko	missing_ko
SRR22878281.fastq_bin_1177133.fasta	M00004	100.0	Pentose phosphate pathway (Pentose phosphate cycle)	Pathway modules; Carbohydrate metabolism; Central carbohydrate metabolism	K00033,K00036,K00615,K00616,K01057,K01783,K01808,K01810	
SRR22878281.fastq_bin_1177133.fasta	M00005	100.0	PRPP biosynthesis, ribose 5P => PRPP	Pathway modules; Carbohydrate metabolism; Central carbohydrate metabolism	K00948	
SRR22878281.fastq_bin_1177133.fasta	M00006	100.0	Pentose phosphate pathway, oxidative phase, glucose 6P => ribulose 5P	Pathway modules; Carbohydrate metabolism; Central carbohydrate metabolism	K00033,K00036,K01057	
SRR22878281.fastq_bin_1177133.fasta	M00007	100.0	Pentose phosphate pathway, non-oxidative phase, fructose 6P => ribose 5P	Pathway modules; Carbohydrate metabolism; Central carbohydrate metabolism	K00615,K00616,K01783,K01808	
SRR22878281.fastq_bin_1177133.fasta	M00009	100.0	Citrate cycle (TCA cycle, Krebs cycle)	Pathway modules; Carbohydrate metabolism; Central carbohydrate metabolism	K00024,K00031,K00164,K00239,K00240,K00241,K00382,K00658,K01647,K01676,K01681,K01902,K01903	
SRR22878281.fastq_bin_1177133.fasta	M00010	100.0	Citrate cycle, first carbon oxidation, oxaloacetate => 2-oxoglutarate	Pathway modules; Carbohydrate metabolism; Central carbohydrate metabolism	K00031,K01647,K01681	
SRR22878281.fastq_bin_1177133.fasta	M00011	100.0	Citrate cycle, second carbon oxidation, 2-oxoglutarate => oxaloacetate	Pathway modules; Carbohydrate metabolism; Central carbohydrate metabolism	K00024,K00164,K00239,K00240,K00241,K00382,K00658,K01676,K01902,K01903	
SRR22878281.fastq_bin_1177133.fasta	M00012	100.0	Glyoxylate cycle	Pathway modules; Carbohydrate metabolism; Other carbohydrate metabolism	K00024,K01637,K01638,K01647,K01681	
SRR22878281.fastq_bin_1177133.fasta	M00015	100.0	Proline biosynthesis, glutamate => proline	Pathway modules; Amino acid metabolism; Arginine and proline metabolism	K00147,K00286,K00931	
SRR22878281.fastq_bin_1177133.fasta	M00016	100.0	Lysine biosynthesis, succinyl-DAP pathway, aspartate => lysine	Pathway modules; Amino acid metabolism; Lysine metabolism	K00133,K00215,K00674,K00821,K00928,K01439,K01586,K01714,K01778	
SRR22878281.fastq_bin_1177133.fasta	M00018	100.0	Threonine biosynthesis, aspartate => homoserine => threonine	Pathway modules; Amino acid metabolism; Serine and threonine metabolism	K00003,K00133,K00872,K00928,K01733	
SRR22878281.fastq_bin_1177133.fasta	M00019	100.0	Valine/isoleucine biosynthesis, pyruvate => valine / 2-oxobutanoate => isoleucine	Pathway modules; Amino acid metabolism; Branched-chain amino acid metabolism	K00053,K00826,K01652,K01653,K01687	
SRR22878281.fastq_bin_1177133.fasta	M00020	100.0	Serine biosynthesis, glycerate-3P => serine	Pathway modules; Amino acid metabolism; Serine and threonine metabolism	K00058,K00831,K01079	
SRR22878281.fastq_bin_1177133.fasta	M00023	100.0	Tryptophan biosynthesis, chorismate => tryptophan	Pathway modules; Amino acid metabolism; Aromatic amino acid metabolism	K00766,K01609,K01657,K01658,K01695,K01696,K01817	
SRR22878281.fastq_bin_1177133.fasta	M00027	100.0	GABA (gamma-Aminobutyrate) shunt	Pathway modules; Amino acid metabolism; Other amino acid metabolism	K00135,K01580,K07250	
SRR22878281.fastq_bin_1177133.fasta	M00028	100.0	Ornithine biosynthesis, glutamate => ornithine	Pathway modules; Amino acid metabolism; Arginine and proline metabolism	K00145,K00620,K00821,K00930	
SRR22878281.fastq_bin_1177133.fasta	M00048	100.0	De novo purine biosynthesis, PRPP + glutamine => IMP	Pathway modules; Nucleotide metabolism; Purine metabolism	K00602,K00764,K01756,K01923,K01933,K01945,K01952,K11175	
SRR22878281.fastq_bin_1177133.fasta	M00049	100.0	Adenine ribonucleotide biosynthesis, IMP => ADP,ATP	Pathway modules; Nucleotide metabolism; Purine metabolism	K00939,K00940,K01756,K01939	
SRR22878281.fastq_bin_1177133.fasta	M00050	100.0	Guanine ribonucleotide biosynthesis, IMP => GDP,GTP	Pathway modules; Nucleotide metabolism; Purine metabolism	K00088,K00940,K00942,K01951	
SRR22878281.fastq_bin_1177133.fasta	M00052	100.0	Pyrimidine ribonucleotide biosynthesis, UMP => UDP/UTP,CDP/CTP	Pathway modules; Nucleotide metabolism; Pyrimidine metabolism	K00940,K01937,K09903	
SRR22878281.fastq_bin_1177133.fasta	M00053	100.0	Deoxyribonucleotide biosynthesis, ADP/GDP/CDP/UDP => dATP/dGTP/dCTP/dUTP	Pathway modules; Nucleotide metabolism; Purine metabolism	K00525,K00526,K00940	
SRR22878281.fastq_bin_1177133.fasta	M00086	100.0	beta-Oxidation, acyl-CoA synthesis	Pathway modules; Lipid metabolism; Fatty acid metabolism	K01897	
SRR22878281.fastq_bin_1177133.fasta	M00120	100.0	Coenzyme A biosynthesis, pantothenate => CoA	Pathway modules; Metabolism of cofactors and vitamins; Cofactor and vitamin metabolism	K00859,K00867,K00954,K13038	
SRR22878281.fastq_bin_1177133.fasta	M00140	100.0	C1-unit interconversion, prokaryotes	Pathway modules; Metabolism of cofactors and vitamins; Cofactor and vitamin metabolism	K00600,K01491,K01938	
SRR22878281.fastq_bin_1177133.fasta	M00144	100.0	NADH	Pathway modules; Energy metabolism; ATP synthesis	K00330,K00331,K00332,K00333,K00334,K00335,K00336,K00337,K00338,K00339,K00340,K00341,K00342,K00343	
SRR22878281.fastq_bin_1177133.fasta	M00155	100.0	Cytochrome c oxidase, prokaryotes	Pathway modules; Energy metabolism; ATP synthesis	K02274,K02275,K02276,K02277	
SRR22878281.fastq_bin_1177133.fasta	M00168	100.0	CAM (Crassulacean acid metabolism), dark	Pathway modules; Energy metabolism; Carbon fixation	K00024,K01595	
SRR22878281.fastq_bin_1177133.fasta	M00432	100.0	Leucine biosynthesis, 2-oxoisovalerate => 2-oxoisocaproate	Pathway modules; Amino acid metabolism; Branched-chain amino acid metabolism	K00052,K01649,K01703,K01704	
SRR22878281.fastq_bin_1177133.fasta	M00549	100.0	Nucleotide sugar biosynthesis, glucose => UDP-glucose	Pathway modules; Carbohydrate metabolism; Other carbohydrate metabolism	K00845,K00963,K01835	
SRR22878281.fastq_bin_1177133.fasta	M00555	100.0	Betaine biosynthesis, choline => betaine	Pathway modules; Amino acid metabolism; Serine and threonine metabolism	K17755	
SRR22878281.fastq_bin_1177133.fasta	M00569	100.0	Catechol meta-cleavage, catechol => acetyl-CoA / 4-methylcatechol => propanoyl-CoA	Pathway modules; Xenobiotics biodegradation; Aromatics degradation	K00446,K01617,K01666,K01821,K02554,K04073,K10217	
SRR22878281.fastq_bin_1177133.fasta	M00570	100.0	Isoleucine biosynthesis, threonine => 2-oxobutanoate => isoleucine	Pathway modules; Amino acid metabolism; Branched-chain amino acid metabolism	K00053,K00826,K01652,K01653,K01687,K01754	
SRR22878281.fastq_bin_1177133.fasta	M00621	100.0	Glycine cleavage system	Pathway modules; Amino acid metabolism; Serine and threonine metabolism	K00281,K00382,K00605	
SRR22878281.fastq_bin_1177133.fasta	M00793	100.0	dTDP-L-rhamnose biosynthesis	Pathway modules; Biosynthesis of terpenoids and polyketides; Polyketide sugar unit biosynthesis	K00067,K00973,K01710,K01790	
SRR22878281.fastq_bin_1177133.fasta	M00844	100.0	Arginine biosynthesis, ornithine => arginine	Pathway modules; Amino acid metabolism; Arginine and proline metabolism	K00611,K01755,K01940	
SRR22878281.fastq_bin_1177133.fasta	M00854	100.0	Glycogen biosynthesis, glucose-1P => glycogen/starch	Pathway modules; Carbohydrate metabolism; Other carbohydrate metabolism	K00963,K16150	
SRR22878281.fastq_bin_1177133.fasta	M00909	100.0	UDP-N-acetyl-D-glucosamine biosynthesis, prokaryotes, glucose => UDP-GlcNAc	Pathway modules; Carbohydrate metabolism; Other carbohydrate metabolism	K00820,K00845,K01810,K03431,K04042	
SRR22878281.fastq_bin_1177133.fasta	M00916	100.0	Pyridoxal-P biosynthesis, R5P + glyceraldehyde-3P + glutamine => pyridoxal-P	Pathway modules; Metabolism of cofactors and vitamins; Cofactor and vitamin metabolism	K06215,K08681	
SRR22878281.fastq_bin_1177133.fasta	M00926	100.0	Heme biosynthesis, bacteria, glutamyl-tRNA => coproporphyrin III => heme	Pathway modules; Metabolism of cofactors and vitamins; Cofactor and vitamin metabolism	K00231,K00435,K01599,K01698,K01719,K01749,K01772,K01845,K02492	
SRR22878281.fastq_bin_1177133.fasta	M00970	100.0	Proline degradation, proline => glutamate	Pathway modules; Amino acid metabolism; Arginine and proline metabolism	K13821	
SRR22878281.fastq_bin_1177133.fasta	M00051	94.44	De novo pyrimidine biosynthesis, glutamine (+ PRPP) => UMP	Pathway modules; Nucleotide metabolism; Pyrimidine metabolism	K00609,K00762,K01465,K01591,K01955,K01956,K17828	K00610
SRR22878281.fastq_bin_1177133.fasta	M00846	91.67	Siroheme biosynthesis, glutamyl-tRNA => siroheme	Pathway modules; Metabolism of cofactors and vitamins; Cofactor and vitamin metabolism	K01698,K01719,K01749,K01845,K02492,K13542	K02304
SRR22878281.fastq_bin_1177133.fasta	M00121	90.0	Heme biosynthesis, plants and bacteria, glutamate => heme	Pathway modules; Metabolism of cofactors and vitamins; Cofactor and vitamin metabolism	K00231,K01599,K01698,K01719,K01749,K01772,K01845,K01885,K02492	K00228
SRR22878281.fastq_bin_1177133.fasta	M00125	88.89	Riboflavin biosynthesis, plants and bacteria, GTP => riboflavin/FMN/FAD	Pathway modules; Metabolism of cofactors and vitamins; Cofactor and vitamin metabolism	K00793,K00794,K11752,K11753,K14652	K22912
SRR22878281.fastq_bin_1177133.fasta	M00022	87.5	Shikimate pathway, phosphoenolpyruvate + erythrose-4P => chorismate	Pathway modules; Amino acid metabolism; Aromatic amino acid metabolism	K00014,K00800,K00891,K01626,K01736,K03786	K01735
SRR22878281.fastq_bin_1177133.fasta	M00096	87.5	C5 isoprenoid biosynthesis, non-mevalonate pathway	Pathway modules; Biosynthesis of terpenoids and polyketides; Terpenoid backbone biosynthesis	K00099,K00919,K01662,K01770,K03526,K03527,K12506	K01823
SRR22878281.fastq_bin_1177133.fasta	M00157	87.5	F-type ATPase, prokaryotes and chloroplasts	Pathway modules; Energy metabolism; ATP synthesis	K02108,K02109,K02111,K02112,K02113,K02114,K02115	K02110
SRR22878281.fastq_bin_1177133.fasta	M00912	87.5	NAD biosynthesis, tryptophan => quinolinate => NAD	Pathway modules; Metabolism of cofactors and vitamins; Cofactor and vitamin metabolism	K00452,K00453,K00486,K00767,K00969,K01556,K01950	K01432
SRR22878281.fastq_bin_1177133.fasta	M00017	85.71	Methionine biosynthesis, aspartate => homoserine => methionine	Pathway modules; Amino acid metabolism; Cysteine and methionine metabolism	K00003,K00133,K00548,K00641,K00928,K01739	K01760
SRR22878281.fastq_bin_1177133.fasta	M00527	85.71	Lysine biosynthesis, DAP aminotransferase pathway, aspartate => lysine	Pathway modules; Amino acid metabolism; Lysine metabolism	K00133,K00215,K00928,K01586,K01714,K01778	K10206
SRR22878281.fastq_bin_1177133.fasta	M00087	83.33	beta-Oxidation	Pathway modules; Lipid metabolism; Fatty acid metabolism	K00249,K00632,K01692	K00022
SRR22878281.fastq_bin_1177133.fasta	M00133	83.33	Polyamine biosynthesis, arginine => agmatine => putrescine => spermidine	Pathway modules; Amino acid metabolism; Polyamine biosynthesis	K00797,K01480,K01611	K01584
SRR22878281.fastq_bin_1177133.fasta	M00526	83.33	Lysine biosynthesis, DAP dehydrogenase pathway, aspartate => lysine	Pathway modules; Amino acid metabolism; Lysine metabolism	K00133,K00215,K00928,K01586,K01714	K03340
SRR22878281.fastq_bin_1177133.fasta	M00978	83.33	Ornithine-ammonia cycle	Pathway modules; Amino acid metabolism; Arginine and proline metabolism	K00611,K01755,K01915,K01940,K01955,K01956	K27542
SRR22878281.fastq_bin_1177133.fasta	M00126	80.0	Tetrahydrofolate biosynthesis, GTP => THF	Pathway modules; Metabolism of cofactors and vitamins; Cofactor and vitamin metabolism	K00796,K01113,K01495,K11754,K13940	K00287
SRR22878281.fastq_bin_1177133.fasta	M00173	80.0	Reductive citrate cycle (Arnon-Buchanan cycle)	Pathway modules; Energy metabolism; Carbon fixation	K00024,K00031,K00174,K00175,K00239,K00240,K00241,K01007,K01595,K01676,K01681,K01902,K01903	K00169,K00170,K00171,K00172,K15230,K15231
SRR22878281.fastq_bin_1177133.fasta	M00938	80.0	Pyrimidine deoxyribonucleotide biosynthesis, UDP => dTTP	Pathway modules; Nucleotide metabolism; Pyrimidine metabolism	K00525,K00526,K00940,K00943,K01520	K00560
SRR22878281.fastq_bin_1177133.fasta	M00958	77.78	Adenine ribonucleotide degradation, AMP => Urate	Pathway modules; Nucleotide metabolism; Purine metabolism	K01488,K03784,K11751,K13483	K11177,K11178
SRR22878281.fastq_bin_1177133.fasta	M00035	75.0	Methionine degradation	Pathway modules; Amino acid metabolism; Cysteine and methionine metabolism	K00789,K01251,K01697	K00552
SRR22878281.fastq_bin_1177133.fasta	M00082	75.0	Fatty acid biosynthesis, initiation	Pathway modules; Lipid metabolism; Fatty acid metabolism	K00645,K00648,K11263	K01962,K01963
SRR22878281.fastq_bin_1177133.fasta	M00083	75.0	Fatty acid biosynthesis, elongation	Pathway modules; Lipid metabolism; Fatty acid metabolism	K00059,K02372,K09458	K00208
SRR22878281.fastq_bin_1177133.fasta	M00149	75.0	Succinate dehydrogenase, prokaryotes	Pathway modules; Energy metabolism; ATP synthesis	K00239,K00240,K00241	K00242
SRR22878281.fastq_bin_1177133.fasta	M00632	75.0	Galactose degradation, Leloir pathway, galactose => alpha-D-glucose-1P	Pathway modules; Carbohydrate metabolism; Other carbohydrate metabolism	K00849,K01784,K01785	K00965
SRR22878281.fastq_bin_1177133.fasta	M00868	75.0	Heme biosynthesis, animals and fungi, glycine => heme	Pathway modules; Metabolism of cofactors and vitamins; Cofactor and vitamin metabolism	K00231,K01599,K01698,K01719,K01749,K01772	K00228,K00643
SRR22878281.fastq_bin_1177133.fasta	M00975	75.0	Betaine degradation, bacteria, betaine => pyruvate	Pathway modules; Amino acid metabolism; Serine and threonine metabolism	K00315,K00479,K00600,K01754	K00301,K21832
SRR22878281.fastq_bin_1177133.fasta	M00165	72.73	Reductive pentose phosphate cycle (Calvin cycle)	Pathway modules; Energy metabolism; Carbon fixation	K00134,K00615,K00927,K01624,K01783,K01803,K01808,K02446	K00855,K01100,K01601
SRR22878281.fastq_bin_1177133.fasta	M00038	71.43	Tryptophan metabolism, tryptophan => kynurenine => 2-aminomuconate	Pathway modules; Amino acid metabolism; Aromatic amino acid metabolism	K00452,K00453,K00486,K01556,K10217	K01432,K03392
SRR22878281.fastq_bin_1177133.fasta	M00845	71.43	Arginine biosynthesis, glutamate => acetylcitrulline => arginine	Pathway modules; Amino acid metabolism; Arginine and proline metabolism	K00145,K00821,K01755,K01940,K09065	K01438,K22478
SRR22878281.fastq_bin_1177133.fasta	M00026	69.44	Histidine biosynthesis, PRPP => histidine	Pathway modules; Amino acid metabolism; Histidine metabolism	K00013,K00765,K00817,K01693,K01814,K02500	K01496,K01523,K02501,K04486
SRR22878281.fastq_bin_1177133.fasta	M00135	66.67	GABA biosynthesis, eukaryotes, putrescine => GABA	Pathway modules; Amino acid metabolism; Polyamine biosynthesis	K00128,K00274	K00657
SRR22878281.fastq_bin_1177133.fasta	M00153	66.67	Cytochrome bd ubiquinol oxidase	Pathway modules; Energy metabolism; ATP synthesis	K00425,K00426	K00424
SRR22878281.fastq_bin_1177133.fasta	M00307	66.67	Pyruvate oxidation, pyruvate => acetyl-CoA	Pathway modules; Carbohydrate metabolism; Central carbohydrate metabolism	K00163,K00382	K00627
SRR22878281.fastq_bin_1177133.fasta	M00345	66.67	Formaldehyde assimilation, ribulose monophosphate pathway	Pathway modules; Energy metabolism; Methane metabolism	K01624,K21071	K08093,K08094
SRR22878281.fastq_bin_1177133.fasta	M00378	66.67	F420 biosynthesis, archaea	Pathway modules; Energy metabolism; Methane metabolism	K11212,K12234,K14941	K11780,K11781
SRR22878281.fastq_bin_1177133.fasta	M00525	66.67	Lysine biosynthesis, acetyl-DAP pathway, aspartate => lysine	Pathway modules; Amino acid metabolism; Lysine metabolism	K00133,K00215,K00928,K01586,K01714,K01778	K00841,K05822,K05823
SRR22878281.fastq_bin_1177133.fasta	M00535	66.67	Isoleucine biosynthesis, pyruvate => 2-oxobutanoate	Pathway modules; Amino acid metabolism; Branched-chain amino acid metabolism	K00052,K01703,K01704	K09011
SRR22878281.fastq_bin_1177133.fasta	M00545	66.67	Trans-cinnamate degradation, trans-cinnamate => acetyl-CoA	Pathway modules; Xenobiotics biodegradation; Aromatics degradation	K01666,K02554,K04073,K05713	K00529,K05708,K05709,K05710,K05711,K05714
SRR22878281.fastq_bin_1177133.fasta	M00880	66.67	Molybdenum cofactor biosynthesis, GTP => molybdenum cofactor	Pathway modules; Metabolism of cofactors and vitamins; Cofactor and vitamin metabolism	K03635,K03637,K03750	K03639,K03831
SRR22878281.fastq_bin_1177133.fasta	M00913	66.67	Pantothenate biosynthesis, 2-oxoisovalerate/spermine => pantothenate	Pathway modules; Metabolism of cofactors and vitamins; Cofactor and vitamin metabolism	K00128,K00606,K01918	K00077,K13367
SRR22878281.fastq_bin_1177133.fasta	M00036	63.89	Leucine degradation, leucine => acetoacetate + acetyl-CoA	Pathway modules; Amino acid metabolism; Branched-chain amino acid metabolism	K00249,K00382,K00826,K01969,K13766	K00166,K00167,K01640,K01968,K09699
SRR22878281.fastq_bin_1177133.fasta	M00029	60.0	Urea cycle	Pathway modules; Amino acid metabolism; Arginine and proline metabolism	K00611,K01755,K01940	K01476,K01948
SRR22878281.fastq_bin_1177133.fasta	M00115	60.0	NAD biosynthesis, aspartate => quinolinate => NAD	Pathway modules; Metabolism of cofactors and vitamins; Cofactor and vitamin metabolism	K00767,K00969,K01950	K00278,K03517
SRR22878281.fastq_bin_1177133.fasta	M00959	58.33	Guanine ribonucleotide degradation, GMP => Urate	Pathway modules; Nucleotide metabolism; Purine metabolism	K03784,K11751,K13483	K01487,K11177,K11178
SRR22878281.fastq_bin_1177133.fasta	M00982	57.14	Methylcitrate cycle	Pathway modules; Carbohydrate metabolism; Other carbohydrate metabolism	K00024,K00239,K00240,K00241,K01637,K01676	K01659,K01682,K01720
SRR22878281.fastq_bin_1177133.fasta	M00116	55.56	Menaquinone biosynthesis, chorismate (+ polyprenyl-PP) => menaquinol	Pathway modules; Metabolism of cofactors and vitamins; Cofactor and vitamin metabolism	K01661,K02548,K02551,K02552,K03183	K01911,K02549,K08680,K19222
SRR22878281.fastq_bin_1177133.fasta	M00119	55.56	Pantothenate biosynthesis, valine/L-aspartate => pantothenate	Pathway modules; Metabolism of cofactors and vitamins; Cofactor and vitamin metabolism	K00606,K00826,K01918	K00077,K01579
SRR22878281.fastq_bin_1177133.fasta	M00532	55.56	Photorespiration	Pathway modules; Carbohydrate metabolism; Other carbohydrate metabolism	K00281,K00382,K00600,K00605,K02437	K00830,K01601,K03781,K11517,K14272,K15893,K15918,K19269
SRR22878281.fastq_bin_1177133.fasta	M00878	54.29	Phenylacetate degradation, phenylaxetate => acetyl-CoA/succinyl-CoA	Pathway modules; Xenobiotics biodegradation; Aromatics degradation	K01692,K01912,K02609,K02610,K02611,K02612,K02618	K00074,K02613,K02615,K15866
SRR22878281.fastq_bin_1177133.fasta	M00008	50.0	Entner-Doudoroff pathway, glucose-6P => glyceraldehyde-3P + pyruvate	Pathway modules; Carbohydrate metabolism; Central carbohydrate metabolism	K00036,K01057	K01625,K01690
SRR22878281.fastq_bin_1177133.fasta	M00025	50.0	Tyrosine biosynthesis, chorismate => HPP => tyrosine	Pathway modules; Amino acid metabolism; Aromatic amino acid metabolism	K04092,K04517	K00832
SRR22878281.fastq_bin_1177133.fasta	M00034	50.0	Methionine salvage pathway	Pathway modules; Amino acid metabolism; Cysteine and methionine metabolism	K00772,K00789,K00797,K01611	K00815,K08963,K08967,K16054
SRR22878281.fastq_bin_1177133.fasta	M00141	50.0	C1-unit interconversion, eukaryotes	Pathway modules; Metabolism of cofactors and vitamins; Cofactor and vitamin metabolism	K00600	K00288
SRR22878281.fastq_bin_1177133.fasta	M00169	50.0	CAM (Crassulacean acid metabolism), light	Pathway modules; Energy metabolism; Carbon fixation	K01006	K00029
SRR22878281.fastq_bin_1177133.fasta	M00170	50.0	C4-dicarboxylic acid cycle, phosphoenolpyruvate carboxykinase type	Pathway modules; Energy metabolism; Carbon fixation	K01595,K01610	K14454,K14455
SRR22878281.fastq_bin_1177133.fasta	M00172	50.0	C4-dicarboxylic acid cycle, NADP - malic enzyme type	Pathway modules; Energy metabolism; Carbon fixation	K01006,K01595	K00029,K00051
SRR22878281.fastq_bin_1177133.fasta	M00338	50.0	Cysteine biosynthesis, homocysteine + serine => cysteine	Pathway modules; Amino acid metabolism; Cysteine and methionine metabolism	K01697	K01758
SRR22878281.fastq_bin_1177133.fasta	M00364	50.0	C10-C20 isoprenoid biosynthesis, bacteria	Pathway modules; Biosynthesis of terpenoids and polyketides; Terpenoid backbone biosynthesis	K13787	K01823
SRR22878281.fastq_bin_1177133.fasta	M00365	50.0	C10-C20 isoprenoid biosynthesis, archaea	Pathway modules; Biosynthesis of terpenoids and polyketides; Terpenoid backbone biosynthesis	K13787	K01823
SRR22878281.fastq_bin_1177133.fasta	M00374	50.0	Dicarboxylate-hydroxybutyrate cycle	Pathway modules; Energy metabolism; Carbon fixation	K00024,K00239,K00240,K00241,K00626,K01007,K01595,K01678,K01902,K01903	K00169,K00170,K00171,K00172,K01677,K14465,K14467,K14534,K15016,K15038
SRR22878281.fastq_bin_1177133.fasta	M00417	50.0	Cytochrome o ubiquinol oxidase	Pathway modules; Energy metabolism; ATP synthesis	K02298,K02299	K02297,K02300
SRR22878281.fastq_bin_1177133.fasta	M00533	50.0	Homoprotocatechuate degradation, homoprotocatechuate => 2-oxohept-3-enedioate	Pathway modules; Amino acid metabolism; Aromatic amino acid metabolism	K00151,K01826	K00455,K05921
SRR22878281.fastq_bin_1177133.fasta	M00554	50.0	Nucleotide sugar biosynthesis, galactose => UDP-galactose	Pathway modules; Carbohydrate metabolism; Other carbohydrate metabolism	K00849	K00965
SRR22878281.fastq_bin_1177133.fasta	M00565	50.0	Trehalose biosynthesis, D-glucose 1P => trehalose	Pathway modules; Carbohydrate metabolism; Other carbohydrate metabolism	K00700,K00703,K00975	K01214,K01236,K06044
SRR22878281.fastq_bin_1177133.fasta	M00572	50.0	Pimeloyl-ACP biosynthesis, BioC-BioH pathway, malonyl-ACP => pimeloyl-ACP	Pathway modules; Metabolism of cofactors and vitamins; Cofactor and vitamin metabolism	K00059,K02372,K09458	K00208,K02169,K02170
SRR22878281.fastq_bin_1177133.fasta	M00579	50.0	Phosphate acetyltransferase-acetate kinase pathway, acetyl-CoA => acetate	Pathway modules; Energy metabolism; Carbon fixation	K00625	K00925
SRR22878281.fastq_bin_1177133.fasta	M00615	50.0	Nitrate assimilation	Signature modules; Module set; Metabolic capacity	K02575	M00531
SRR22878281.fastq_bin_1177133.fasta	M00741	50.0	Propanoyl-CoA metabolism, propanoyl-CoA => succinyl-CoA	Pathway modules; Carbohydrate metabolism; Other carbohydrate metabolism	K01847,K01966	K01965,K05606
SRR22878281.fastq_bin_1177133.fasta	M00885	50.0	Meromycolic acid biosynthesis, initiation and elongation FAS II (KasA)	Pathway modules; Lipid metabolism; Fatty acid metabolism	K00645,K02078,K11263	K11608,K11609,K11610,K11611,K18472,K27689
SRR22878281.fastq_bin_1177133.fasta	M00886	50.0	Meromycolic acid biosynthesis, initiation and elongation FAS II (KasA and KasB)	Pathway modules; Lipid metabolism; Fatty acid metabolism	K00645,K02078,K11263	K11608,K11609,K11610,K11611,K18472,K27070,K27071,K27072,K27073
SRR22878281.fastq_bin_1177133.fasta	M00892	50.0	UDP-N-acetyl-D-glucosamine biosynthesis, eukaryotes, glucose => UDP-GlcNAc	Pathway modules; Carbohydrate metabolism; Other carbohydrate metabolism	K00820,K00845,K01810	K00621,K00972,K01836
SRR22878281.fastq_bin_1177133.fasta	M00947	50.0	D-Arginine racemization, D-arginine => L-arginine	Pathway modules; Amino acid metabolism; Other amino acid metabolism	K19746	K19744
SRR22878281.fastq_bin_1177133.fasta	M00985	50.0	Sulfide oxidation, sulfide => sulfur	Pathway modules; Energy metabolism; Sulfur metabolism	K17230	K17229
SRR22878281.fastq_bin_1177133.fasta	M00957	48.0	Lysine degradation, bacteria, L-lysine => glutarate => succinate/acetyl-CoA	Pathway modules; Amino acid metabolism; Lysine metabolism	K00135,K00626,K01692,K07250	K00252,K00468,K01041,K01506,K01825
SRR22878281.fastq_bin_1177133.fasta	M00346	44.44	Formaldehyde assimilation, serine pathway	Pathway modules; Energy metabolism; Methane metabolism	K00024,K00600,K01595,K01689	K00018,K00830,K08691,K08692,K11529,K14067
SRR22878281.fastq_bin_1177133.fasta	M00095	42.86	C5 isoprenoid biosynthesis, mevalonate pathway	Pathway modules; Biosynthesis of terpenoids and polyketides; Terpenoid backbone biosynthesis	K00626,K00869,K00938	K00021,K01597,K01641,K01823
SRR22878281.fastq_bin_1177133.fasta	M00377	42.86	Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)	Pathway modules; Energy metabolism; Carbon fixation	K00297,K01491,K01938	K00194,K00197,K00198,K05299,K14138,K15023
SRR22878281.fastq_bin_1177133.fasta	M00620	42.86	Incomplete reductive citrate cycle, acetyl-CoA => oxoglutarate	Pathway modules; Energy metabolism; Carbon fixation	K00024,K00174,K00175,K01678,K01902,K01903	K00169,K00170,K00171,K00172,K00176,K00177,K01677,K01959,K01960,K18209,K18210
SRR22878281.fastq_bin_1177133.fasta	M00874	41.67	Fatty acid biosynthesis in mitochondria, fungi	Pathway modules; Lipid metabolism; Fatty acid metabolism	K00059,K00645,K09458	K03955,K07512,K11262,K22541
SRR22878281.fastq_bin_1177133.fasta	M00033	40.0	Ectoine biosynthesis, aspartate => ectoine	Pathway modules; Amino acid metabolism; Serine and threonine metabolism	K00133,K00928	K00836,K06718,K06720
SRR22878281.fastq_bin_1177133.fasta	M00044	40.0	Tyrosine degradation, tyrosine => homogentisate	Pathway modules; Amino acid metabolism; Aromatic amino acid metabolism	K00451,K01555	K00457,K00815,K01800
SRR22878281.fastq_bin_1177133.fasta	M00552	40.0	D-galactonate degradation, De Ley-Doudoroff pathway, D-galactonate => glycerate-3P	Pathway modules; Carbohydrate metabolism; Other carbohydrate metabolism	K00134,K00927	K00883,K01631,K01684
SRR22878281.fastq_bin_1177133.fasta	M00841	40.0	Tetrahydrofolate biosynthesis, mediated by PTPS, GTP => THF	Pathway modules; Metabolism of cofactors and vitamins; Cofactor and vitamin metabolism	K01495,K11754	K13941,K13998,K22101
SRR22878281.fastq_bin_1177133.fasta	M00740	36.36	Methylaspartate cycle	Pathway modules; Carbohydrate metabolism; Other carbohydrate metabolism	K00024,K00031,K00261,K01647	K01846,K04835,K14449,K19268,K19280,K19281,K19282,K27802
SRR22878281.fastq_bin_1177133.fasta	M00014	35.71	Glucuronate pathway (uronate pathway)	Pathway modules; Carbohydrate metabolism; Other carbohydrate metabolism	K00012,K00854,K16190	K00002,K03331,K05351,K12447,K13247
SRR22878281.fastq_bin_1177133.fasta	M00040	33.33	Tyrosine biosynthesis, chorismate => arogenate => tyrosine	Pathway modules; Amino acid metabolism; Aromatic amino acid metabolism	K04092	K00220,K00832
SRR22878281.fastq_bin_1177133.fasta	M00093	33.33	Phosphatidylethanolamine (PE) biosynthesis, PA => PS => PE	Pathway modules; Lipid metabolism; Lipid metabolism	K00981	K00998,K01613
